"Country","Year","00-04","05-09","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80+","child","young","old","young_1564","old_65","total","dep","dep_65"
"Germany",1962,5963.135,5556.49,4855.62,4873.026,5989.124,5569.193,4881.882,4947.766,3720.587,4296.783,5368.156,5190.063,4428.174,3390.327,2509.978,1653.192,1295.646,21248.271,39963.554,13277.317,49264.754,8849.143,74489.142,0.332235641504757,0.179624219781956
"Germany",1963,6135.705,5635.902,5014.001,4789.682,5736.584,5886.434,4885.569,4943.006,4097.668,3834.005,5316.242,5205.07,4541.607,3491.615,2541.211,1696.349,1329.397,21575.29,39904.578,13600.179,49235.867,9058.572,75080.047,0.340817512216267,0.183983192577882
"Germany",1964,6290.129,5699,5176.773,4751.867,5486.853,6126.022,4942.327,4927.732,4455.749,3491.986,5191.588,5211.12,4648.679,3603.523,2590.831,1738.706,1343.126,21917.769,39833.377,13924.865,49233.923,9276.186,75676.011,0.349577817617623,0.188410458374402
"Germany",1965,6381.393,5777.288,5315.112,4760.864,5290.68,6228.79,5075.502,4932.757,4707.617,3355.655,4969.131,5210.787,4744.226,3724.582,2663.538,1779.585,1338.419,22234.657,39770.919,14250.35,49276.009,9506.124,76255.926,0.358310804937648,0.192915867029734
"Germany",1966,6493.605,5895.062,5424.191,4814.581,5143.477,6221.619,5279.781,4929.742,4869.39,3396.088,4629.853,5177.622,4787.33,3813.22,2716.631,1802.392,1421.753,22627.439,39647.572,14541.326,49249.483,9753.996,76816.337,0.366764602886653,0.198052759254346
"Germany",1967,6505.892,6034.905,5519.848,4921.847,5024.906,6094.398,5583.466,4910.586,4946.555,3650.673,4182.044,5156.472,4819.05,3912.084,2783.641,1820.221,1486.074,22982.492,39549.1,14821.07,49289.997,10002.02,77352.662,0.374751132137014,0.202921903200765
"Germany",1968,6427.296,6187.656,5609.668,5060.741,4936.08,5889.536,5923.15,4900.94,4960.504,4034.661,3713.131,5112.419,4840.873,4014.504,2862.75,1841.817,1525.709,23285.361,39470.421,15085.653,49372.035,10244.78,77841.435,0.382201471831273,0.207501675796835
"Germany",1969,6276.987,6328.807,5710.181,5198.08,4879.93,5677.096,6193.814,4945.221,4954.36,4404.34,3364.42,4991.273,4855.12,4111.572,2951.905,1875.19,1536.33,23514.055,39410.454,15330.117,49463.654,10474.997,78254.626,0.388986054309346,0.211771596979067
"Germany",1970,6069.11,6424.504,5834.212,5316.18,4861.091,5500.367,6330.667,5072.042,4955.914,4667.738,3223.671,4766.351,4860.9,4198.513,3050.182,1923.632,1517.91,23644.006,39377.841,15551.137,49554.921,10690.237,78572.984,0.394921016619474,0.215725033644994
"Germany",1971,5807.618,6474.851,5981.819,5446.469,4896.168,5321.568,6327.508,5279.267,4934.417,4829.221,3278.014,4430.058,4834.414,4241.125,3127.062,1973.577,1603.452,23710.757,39296.221,15779.63,49577.104,10945.216,78786.608,0.40155591551666,0.220771588433241
"Germany",1972,5461.846,6477.38,6135.954,5561.427,4994.433,5168.651,6196.449,5586.132,4894.271,4900.629,3541.729,3987.988,4818.523,4275.328,3209.839,2026.347,1664.781,23636.607,39270.282,15994.818,49650.232,11176.295,78901.707,0.407300818466239,0.225100559449551
"Germany",1973,5078.687,6426.012,6284.225,5667.688,5134.016,5051.551,5979.142,5924.523,4867.167,4904.58,3925.737,3530.589,4779.142,4303.148,3294.867,2083.805,1701.286,23456.612,39317.305,16162.248,49764.135,11383.106,78936.165,0.411072122059231,0.228741160677263
"Germany",1974,4724.625,6319.972,6405.402,5779.423,5279.853,4978.755,5746.326,6186.561,4900.375,4884.621,4286.26,3197.583,4664.282,4325.515,3376.707,2147.135,1713.825,23229.422,39460.334,16227.464,49904.039,11563.182,78917.22,0.411234836481617,0.231708339278911
"Germany",1975,4438.592,6165.153,6482.633,5904.12,5409.586,4954.98,5545.582,6307.404,5019.521,4869.82,4534.625,3070.682,4449.932,4339.972,3453.02,2217.219,1703.657,22990.498,39712.2,16163.8,50066.252,11713.868,78866.498,0.407023534329501,0.233967343910625
"Germany",1976,4044.497,5949.682,6551.922,6071.152,5537.125,4975.486,5358.542,6306.703,5223.879,4852.962,4701.38,3135.787,4139.895,4332.747,3506.059,2291.874,1814.804,22617.253,40091.864,16085.379,50302.911,11945.484,78794.496,0.401213049111411,0.237471028267132
"Germany",1977,3890.375,5625.68,6561.58,6238.555,5646.459,5051.404,5183.124,6161.879,5516.367,4803.365,4770.64,3396.082,3720.664,4327.871,3546.527,2360.966,1900.263,22316.19,40529.32,15856.291,50488.539,12135.627,78701.801,0.391230126732943,0.240363996272501
"Germany",1978,3897.86,5214.184,6513.392,6396.255,5751.405,5169.273,5038.545,5921.537,5835.981,4759.192,4769.627,3767.223,3286.986,4299.248,3581.202,2426.857,1960.544,22021.691,41012.783,15554.837,50696.024,12267.851,78589.311,0.379268019924422,0.241988424969974
"Germany",1979,3948.578,4776.429,6396.109,6528.307,5874.643,5304.75,4943.478,5666.623,6084.036,4776.999,4747.029,4116.394,2979.117,4204.757,3616.034,2492.154,1999.411,21649.423,41513.952,15291.473,51021.376,12312.356,78454.848,0.368345393856986,0.241317599901657
"Germany",1980,3965.543,4398.2,6188.355,6618.949,6025.357,5440.707,4907.083,5449.032,6198.096,4887.091,4732.338,4362.432,2874.996,4023.577,3650.534,2559.294,2019.066,21171.047,42002.136,15127.467,51496.081,12252.471,78300.65,0.360159469032718,0.237930164044911
"Germany",1981,4130.28,4112.576,5879.732,6634.192,6161.075,5555.303,4915.157,5246.467,6169.744,5066.509,4688.802,4500.188,2933.277,3724.657,3645.005,2609.398,2153.742,20756.78,42303.245,15066.079,51870.714,12132.802,78126.104,0.356144759107723,0.233904665357026
"Germany",1982,4173.461,3938.896,5499.226,6619.943,6312.026,5667.292,4995.31,5074.357,6021.291,5352.142,4628.558,4560.729,3183.841,3339.079,3655.393,2656.822,2266.482,20231.526,42611.705,15101.617,52415.489,11917.776,77944.848,0.35440067465031,0.227371264245956
"Germany",1983,4134.173,3881.878,5075.48,6558.961,6461.465,5782.538,5128.639,4942.021,5793.58,5677.406,4583.919,4565.202,3542.154,2950.174,3653.282,2704.676,2354.532,19650.492,42934.77,15204.818,53035.885,11662.664,77790.08,0.354137637164471,0.219901374324196
"Germany",1984,4094.333,3901.015,4674.588,6425.346,6584.385,5913.177,5281.715,4859.204,5555.479,5934.963,4604.298,4550.652,3878.936,2683.011,3592.244,2752.826,2418.164,19095.282,43283.873,15325.181,53588.155,11446.245,77704.336,0.354062146887826,0.21359654946135
"Germany",1985,4115.511,3923.894,4362.105,6207.919,6664.858,6065.693,5433.046,4834.343,5353.829,6059.968,4718.534,4541.593,4117.942,2607.716,3450.542,2799.952,2459.986,18609.429,43671.864,15436.138,53997.725,11318.196,77717.431,0.353457274001403,0.209605052805465
"Germany",1986,4169.436,3950.271,4156.873,5924.851,6720,6235.114,5583.761,4880.337,5177.599,6054.451,4912.735,4507.032,4254.152,2679.143,3196.909,2822.989,2611.847,18201.431,44071.029,15565.04,54250.032,11310.888,77837.5,0.353180770977687,0.20849550835288
"Germany",1987,4225.464,4002.764,4042.152,5555.668,6743.751,6422.089,5728.612,4998.034,5032.278,5929.748,5213.72,4455.507,4320.116,2925.634,2862.584,2858.406,2737.559,17826.048,44523.739,15704.299,54399.523,11384.183,78054.086,0.352717434625156,0.209269904811482
"Germany",1988,4289.293,4075.794,4000.726,5146.639,6716.055,6610.611,5874.13,5165.821,4928.513,5726.129,5554.002,4419.796,4335.262,3267.229,2527.441,2881.342,2835.234,17512.452,44995.057,15846.508,54476.958,11511.246,78354.017,0.352183307601988,0.211304860304424
"Germany",1989,4338.692,4163.814,3999.951,4773.9,6612.495,6777.018,6036.914,5351.4,4878.538,5514.679,5828.844,4452.122,4334.43,3587.368,2308.291,2850.234,2906.92,17276.357,45452.01,15987.243,54560.34,11652.813,78715.61,0.351738965999523,0.213576619940418
"Germany",1990,4358.379,4260.231,4018.481,4487.614,6421.315,6902.015,6225.554,5533.857,4888.92,5342.12,5974.003,4581.176,4339.006,3818.684,2266.805,2745.385,2954.781,17124.705,45868.96,16124.661,54695.58,11785.655,79118.326,0.351537532135021,0.215477283539182
"Germany",1991,4344.055,4369.74,4087.547,4319.599,6163.522,6980.37,6427.73,5702.994,4943.275,5179.018,5983.26,4786.542,4309.446,3947.281,2360.075,2547.624,3112.376,17120.941,46166.711,16276.802,54795.756,11967.356,79564.454,0.352565769738286,0.21839932275047
"Germany",1992,4293.364,4468.062,4181.718,4240.767,5822.599,7028.199,6646.52,5869.796,5069.778,5043.127,5872.07,5097.74,4264.854,4012.052,2601.31,2280.102,3254.099,17183.911,46449.829,16412.417,54955.45,12147.563,80046.157,0.353336435318201,0.22104382731831
"Germany",1993,4219.216,4547.185,4293.248,4229.814,5442.787,7025.415,6860.15,6038.373,5246.426,4943.368,5677.739,5443.884,4237.12,4030.57,2914.471,2018.059,3352.263,17289.463,46678.142,16552.483,55145.076,12315.363,80520.088,0.354608865965573,0.223326612153005
"Germany",1994,4145.825,4601.726,4408.53,4249.982,5094.982,6941.49,7037.853,6217.696,5436.397,4888.594,5465.197,5714.466,4273.597,4029.848,3195.113,1860.911,3368.834,17406.063,46796.675,16728.303,55320.254,12454.706,80931.041,0.357467768810498,0.225138264911076
"Germany",1995,4082.386,4631.194,4514.219,4279.044,4825.543,6760.936,7159.532,6409.731,5615.327,4884.825,5278.459,5842.612,4398.041,4026.587,3387.2,1853.971,3290.997,17506.843,46776.965,16956.796,55454.05,12558.755,81240.604,0.362503125202757,0.226471375850817
"Germany",1996,3949.969,4610.161,4590.133,4332.755,4626.779,6459.657,7206.837,6593.151,5784.558,4945.161,5119.294,5849.98,4602.483,4008.697,3503.583,1959.979,3283.16,17483.018,46585.417,17357.902,55520.655,12755.419,81426.337,0.372603769973767,0.229741868138984
"Germany",1997,3911.07,4536.352,4645.22,4394.78,4511.045,6065.368,7197.374,6766.073,5929.05,5060.813,4973.067,5724.094,4893.691,3963.949,3558.553,2172.328,3197.039,17487.422,46226.884,17785.56,55515.355,12891.869,81499.866,0.384744946252488,0.232221679929814
"Germany",1998,3927.179,4417.55,4684.348,4457.108,4463.922,5639.584,7123.175,6918.633,6060.669,5215.812,4857.83,5512.941,5209.173,3929.503,3573.422,2429.957,3078.426,17486.185,45792.566,18220.481,55458.847,13011.308,81499.232,0.397891679623282,0.234611945682895
"Germany",1999,3942.48,4282.155,4703.179,4516.76,4455.768,5265.433,6975.073,7037.559,6201.197,5384.243,4793.192,5293.105,5454.861,3960.092,3576.917,2657.064,2982.534,17444.574,45405.57,18631.468,55377.191,13176.607,81481.612,0.410334414918698,0.237942856292584
"Germany",2000,3920.388,4169.588,4689.352,4574.159,4464.589,4989.744,6754.202,7113.144,6361.245,5549.199,4789.736,5112.746,5576.286,4083.915,3585.104,2818.59,2935.77,17353.487,45134.605,18999.665,55285.05,13423.379,81487.757,0.420955606014498,0.242803054351945
"Germany",2001,3936.224,4078.978,4625.042,4651.05,4508.131,4785.209,6459.747,7141.2,6520.779,5704.024,4843.828,4947.216,5567.134,4269.803,3557.363,2901.253,3038.867,17291.294,44910.134,19334.42,55128.318,13767.286,81535.848,0.430513522849876,0.249731653340122
"Germany",2002,3884.69,4024.546,4526.762,4718.682,4576.136,4684.023,6094.384,7139.551,6692.642,5851.082,4968.615,4814.709,5450.429,4553.468,3518.854,2947.47,3165.825,17154.68,44821.142,19636.046,54990.253,14185.617,81611.868,0.438097851232795,0.257966025360894
"Germany",2003,3786.045,4003.599,4408.708,4760.455,4653.867,4668.385,5700.445,7089.831,6858.706,5992.956,5139.886,4724.063,5262.3,4868.884,3499.361,2971.037,3297.967,16958.807,44828.139,19899.549,54850.894,14637.249,81686.495,0.443907542090917,0.266855249433127
"Germany",2004,3681.708,3996.323,4294.01,4759.465,4726.71,4696.334,5346.622,6965.391,6990.087,6138.01,5319.743,4682.12,5063.559,5115.267,3542.64,2985.653,3412.017,16731.506,44865.017,20119.136,54688.041,15055.577,81715.659,0.448437052860138,0.275299256011017
"Germany",2005,3599.277,3972.733,4202.433,4712.246,4783.93,4734.4,5081.554,6755.465,7067.206,6290.326,5483.651,4691.639,4895.592,5233.503,3669.98,2998.567,3498.732,16486.689,44888.171,20296.374,54496.009,15400.782,81671.234,0.4521541766538,0.282603850861813
"Germany",2006,3501.933,3922.511,4130.175,4655.211,4829.136,4740.962,4880.073,6466.762,7105.356,6450.776,5627.724,4740.293,4742.613,5231.115,3861.207,2989.679,3664.827,16209.83,44841.082,20489.441,54238.906,15746.828,81540.353,0.456934580659762,0.290323481082012
"Germany",2007,3440.888,3854.842,4075.676,4551.846,4864.885,4765.715,4763.595,6086.714,7097.474,6614.074,5753.709,4846.354,4609.001,5114.16,4134.267,2964.521,3806.736,15923.252,44792.52,20628.685,53953.367,16019.684,81344.457,0.460538612250438,0.296917224832326
"Germany",2008,3410.851,3772.038,4038.8,4419.131,4881.703,4809.323,4716.581,5668.652,7033.478,6768.855,5872.274,4993.834,4508.755,4925.367,4430.507,2955.197,3925.598,15640.82,44744.7,20745.424,53672.586,16236.669,81130.944,0.463639805384772,0.302513260680229
"Germany",2009,3396.53,3686.814,4006.579,4288.75,4871.523,4868.547,4708.278,5293.407,6899.739,6897.864,6004.785,5156.665,4457.806,4732.646,4664.225,3008.971,4022.483,15378.673,44700.808,20886.131,53447.364,16428.325,80965.612,0.467242806886175,0.307373905287453
"Germany",2010,3390.619,3616.908,3964.55,4184.022,4830.099,4934.216,4720.308,5012.198,6691.036,6987.767,6163.026,5317.603,4465.345,4578.517,4786.744,3149.041,4102.786,15156.099,44656.253,21082.433,53305.62,16617.088,80894.785,0.472104836023748,0.311732383940005
"Germany",2011,3399.688,3566.7,3924.496,4170.655,4803.049,4984.084,4756.37,4851.807,6431.434,7027.674,6315.594,5448.697,4514.623,4435.301,4771.721,3323.584,4208.503,15061.539,44618.709,21253.732,53303.987,16739.109,80933.98,0.47634125855143,0.314031087393144
"Germany",2012,3418.714,3531.087,3868.401,4173.726,4752.039,5046.096,4813.509,4775.387,6102.829,7048.027,6486.97,5573.074,4626.025,4320.919,4666.977,3578.763,4283.685,14991.928,44597.931,21476.369,53397.682,16850.344,81066.228,0.481555276633797,0.315563211152124
"Germany",2013,3445.922,3511.152,3805.295,4174.343,4685.528,5115.301,4886.659,4758.743,5747.093,7033.254,6659.616,5698.352,4778.45,4241.256,4508.771,3857.34,4358.064,14936.712,44584.546,21743.881,53537.339,16965.431,81265.139,0.48769995325286,0.316889694499011
"Germany",2014,3480.268,3504.663,3744.936,4152.254,4622.125,5176.295,4969.337,4766.897,5429.882,6957.372,6809.165,5838.179,4940.161,4204.785,4351.146,4077.34,4464.855,14882.121,44569.252,22038.287,53661.667,17098.126,81489.66,0.494472893554507,0.318628305005881
"Germany",2015,3517.798,3507.779,3693.472,4101.901,4571.182,5213.301,5058.403,4782.026,5190.879,6805.445,6920.701,5998.414,5091.794,4216.896,4225.747,4194.146,4617.905,14820.95,44540.351,22346.488,53734.046,17254.694,81707.789,0.501713334050735,0.32111287506621
"Germany",2016,3556.694,3506.896,3658.601,4066.075,4525.102,5201.419,5172.139,4835.568,5004.71,6553.306,6994.348,6176.252,5240.632,4274.665,4100.632,4175.71,4871.923,14788.266,44462.844,22663.562,53769.551,17422.93,81914.672,0.50971912637887,0.324029672481364
"Germany",2017,3595.119,3516.064,3625.207,4015.935,4494.128,5146.652,5288.079,4918.781,4901.523,6216.798,7035.742,6364.014,5380.035,4390.385,3998.608,4081.293,5145.861,14752.325,44365.717,22996.182,53761.687,17616.147,82114.224,0.518332251905227,0.327671023418592
"Germany",2018,3631.61,3536.301,3594.935,3952.837,4468.779,5065.119,5392.558,5023.282,4867.377,5842.542,7027.284,6546.206,5517.012,4544.568,3926.565,3947.77,5408.712,14715.683,44233.147,23344.627,53702.996,17827.615,82293.457,0.52776319532499,0.331966860843294
"Germany",2019,3663.814,3565.194,3569.391,3882.852,4433.394,4982.521,5466.739,5138.707,4873.98,5502.328,6943.62,6700.418,5664.931,4708.064,3896.665,3821.863,5624.158,14681.251,44041.707,23715.681,53589.49,18050.75,82438.639,0.538482329942388,0.336833770950237
"Germany",2020,3688.838,3598.02,3551.066,3812.228,4377.655,4913.351,5499.148,5256.295,4902.356,5242.322,6773.061,6810.787,5829.234,4862.627,3916.78,3726.966,5779.716,14650.152,43774.975,24115.323,53416.437,18286.089,82540.45,0.550892901709253,0.342330751113183
"Germany",2021,3707.531,3629.066,3554.606,3761.245,4301.74,4830.29,5466.958,5358.71,4949.277,5054.931,6523.59,6884.561,6004.304,5006.784,3974.813,3622.829,5959.634,14652.448,43370.057,24568.364,53135.606,18564.06,82590.869,0.566482169945038,0.349371380087394
"Germany",2022,3725.43,3657.28,3564.848,3715.185,4216.237,4761.206,5386.331,5457.483,5021.187,4945.651,6186.931,6923.723,6186.508,5141.106,4086.782,3535.831,6080.047,14662.743,42898.749,25030.274,52800.442,18843.766,82591.766,0.583473284966888,0.356886520002995
"Germany",2023,3739.696,3682.865,3580.924,3674.324,4125.792,4700.462,5274.939,5540.275,5110.893,4902.028,5811.316,6912.475,6362.164,5273.307,4234.282,3475.348,6155.642,14677.809,42378.18,25500.743,52414.668,19138.579,82556.732,0.601742288130354,0.365137846527999
"Germany",2024,3746.993,3707.111,3600.332,3640.092,4038.516,4636.028,5161.596,5590.802,5210.023,4898.18,5470.058,6828.273,6512.063,5417.902,4391.973,3458.082,6198.115,14694.528,41833.476,25978.135,51985.631,19466.072,82506.139,0.620989157104707,0.374451009356797
"Germany",2025,3744.608,3731.647,3621.008,3614.347,3959.448,4560.114,5064.738,5599.934,5311.394,4916.917,5209.868,6661.415,6623.006,5581.644,4545.155,3494.169,6215.632,14711.61,41283.828,26459.606,51521.181,19836.6,82455.044,0.640919393424466,0.385018348084839
"Germany",2026,3732.15,3753.496,3652.753,3618.512,3900.418,4475.483,4977.388,5564.209,5409.808,4960.301,5022.699,6413.145,6691.875,5747.983,4676.623,3547.274,6263.457,14756.911,40723.451,26927.212,51033.838,20235.337,82407.574,0.661221270270047,0.396508234399302
"Germany",2027,3715.878,3769.733,3682.352,3631.664,3851.669,4386.4,4907.352,5483.441,5507.897,5031.668,4915.516,6084.011,6732.7,5926.217,4805.574,3653.165,6274.761,14799.627,40167.954,27392.417,50532.318,20659.717,82359.998,0.681947031705922,0.40884166445719
"Germany",2028,3695.505,3780.326,3709.691,3649.638,3812.836,4297.394,4847.833,5374.027,5592.394,5122.928,4874.731,5719.647,6728.329,6101.54,4937.928,3794.433,6270.996,14835.16,39641.79,27833.226,50019.757,21104.897,82310.176,0.702118294860046,0.421931218098481
"Germany",2029,3671.468,3785.856,3734.112,3667.948,3783.415,4215.155,4785.632,5263.024,5645.247,5224.087,4873.546,5389.715,6653.652,6253.37,5085.046,3948.355,6273.889,14859.384,39179.821,28214.312,49501.421,21560.66,82253.517,0.720123555439419,0.435556385340938
"Germany",2030,3642.877,3787.567,3754.727,3684.516,3762.403,4143.277,4713.025,5167.937,5655.928,5326.714,4894.246,5138.577,6497.013,6367.671,5251.335,4102.036,6296.887,14869.687,38802.107,28514.942,48983.636,22017.929,82186.736,0.73488127848315,0.449495602980555
"Germany",2031,3601.011,3782.181,3780.627,3720.074,3761.789,4079.322,4628.395,5082.158,5621.541,5425.72,4938.743,4957.554,6257.512,6437.426,5410.271,4218.349,6407.466,14883.893,38495.222,28731.024,48472.808,22473.512,82110.139,0.746352988950161,0.463631320884072
