"Country","Year","tax_rev_MLN_USD","tax_rev_PC_GDP","union_density_ADM","union_density_SVY","union_density","union_density.lin_inter","union_density.cst_inter","union_coverage","union_coverage.lin_inter","union_coverage.cst_inter","labor_share"
"Greece",2010,95.863,32.023,NA,NA,NA,23.1826750625961,23.7996845557493,64,64,64,0.6593634
"Greece",2011,96.845,33.641,22.8741703160195,NA,22.8741703160195,22.8741703160195,22.8741703160195,60,60,60,0.6379019
"Greece",2012,87.247,35.501,NA,NA,NA,23.7724652551519,22.8741703160195,51,51,51,0.6021657
"Hungary",1992,17.178,44.36,NA,NA,NA,69.1915974320242,83.09375,NA,NA,NA,0.7546006
"Hungary",1993,18.14,45.204,NA,NA,NA,62.2405211480362,83.09375,45.1,45.1,45.1,0.747939
"Hungary",1994,18.448,42.742,NA,NA,NA,55.2894448640483,83.09375,NA,42.3,45.1,0.697158
"Hungary",1995,18.927,40.776,48.3383685800604,NA,48.3383685800604,48.3383685800604,48.3383685800604,39.5,39.5,39.5,0.6640593
"Hungary",1996,18.398,39.42,NA,NA,NA,41.2919823626108,48.3383685800604,NA,39.5,39.5,0.6543882
"Hungary",1997,17.867,37.748,NA,NA,NA,34.2455961451612,48.3383685800604,39.5,39.5,39.5,0.6368282
"Hungary",1998,18.276,37.449,27.1992099277116,NA,27.1992099277116,27.1992099277116,27.1992099277116,NA,40.960133383313,39.5,0.6262529
"Hungary",1999,18.79,38.202,NA,NA,NA,24.7117043513198,27.1992099277116,42.4202667666261,42.4202667666261,42.4202667666261,0.6190318
"Hungary",2000,18.211,38.506,NA,NA,NA,22.2241987749281,27.1992099277116,NA,39.0304962789334,42.4202667666261,0.6330627
"Hungary",2001,20.239,37.604,19.7366931985363,NA,19.7366931985363,19.7366931985363,19.7366931985363,35.6407257912407,35.6407257912407,35.6407257912407,0.623485
"Hungary",2002,25.298,37.361,NA,NA,NA,18.6938877152578,19.7366931985363,NA,34.9419126606403,35.6407257912407,0.6212023
"Hungary",2003,31.783,37.248,17.6510822319793,NA,17.6510822319793,17.6510822319793,17.6510822319793,34.2430995300399,34.2430995300399,34.2430995300399,0.6326002
"Hungary",2004,38.547,37.016,NA,16.7724157990906,16.7724157990906,16.7724157990906,16.7724157990906,NA,29.496725169099,34.2430995300399,0.6289305
"Hungary",2005,41.308,36.535,17.2334786062707,NA,17.2334786062707,17.2334786062707,17.2334786062707,24.7503508081581,24.7503508081581,24.7503508081581,0.6244878
"Hungary",2006,42.117,36.532,NA,NA,NA,16.0826486435735,17.2334786062707,NA,24.6573282209959,24.7503508081581,0.6105424
"Hungary",2007,55.09,39.386,14.9318186808763,NA,14.9318186808763,14.9318186808763,14.9318186808763,24.5643056338337,24.5643056338337,24.5643056338337,0.6212136
"Hungary",2008,62.206,39.451,14.4150010729852,NA,14.4150010729852,14.4150010729852,14.4150010729852,NA,25.7143624175031,24.5643056338337,0.6178621
"Hungary",2009,50.931,38.946,NA,11.9304114939108,11.9304114939108,11.9304114939108,11.9304114939108,26.8644192011726,26.8644192011726,26.8644192011726,0.6189386
"Hungary",2010,48.832,37.266,NA,NA,NA,11.9005995614063,11.9304114939108,27.329814295645,27.329814295645,27.329814295645,0.5996835
"Hungary",2011,51.071,36.25,NA,NA,NA,11.8707876289019,11.9304114939108,26.4476726141362,26.4476726141362,26.4476726141362,0.5945615
"Hungary",2012,49.106,38.359,11.8409756963974,NA,11.8409756963974,11.8409756963974,11.8409756963974,26.4076255883485,26.4076255883485,26.4076255883485,0.600168
"Iceland",1975,0.416,29.956,NA,NA,NA,NA,NA,NA,NA,NA,0.5517154
"Iceland",1980,0.989,29.601,66.2323561346363,NA,66.2323561346363,66.2323561346363,66.2323561346363,NA,NA,NA,0.5721996
"Iceland",1981,1.06,30.736,NA,NA,NA,69.3622009388454,66.2323561346363,NA,NA,NA,0.5766597
"Iceland",1982,0.984,31.018,NA,NA,NA,72.4920457430546,66.2323561346363,NA,NA,NA,0.5701361
"Iceland",1983,0.772,28.347,75.6218905472637,NA,75.6218905472637,75.6218905472637,75.6218905472637,NA,NA,NA,0.5044469
"Iceland",1984,0.834,29.586,NA,NA,NA,77.0730077145023,75.6218905472637,NA,NA,NA,0.4992701
"Iceland",1985,0.828,28.17,78.5241248817408,NA,78.5241248817408,78.5241248817408,78.5241248817408,NA,NA,NA,0.535193
"Iceland",1986,1.115,28.379,NA,NA,NA,80.0887853867986,78.5241248817408,NA,NA,NA,0.5419616
"Iceland",1987,1.562,28.713,NA,NA,NA,81.6534458918565,78.5241248817408,NA,NA,NA,0.5798599
"Iceland",1988,1.881,31.286,NA,NA,NA,83.2181063969144,78.5241248817408,NA,NA,NA,0.5867015
"Iceland",1989,1.753,31.398,NA,NA,NA,84.7827669019722,78.5241248817408,NA,NA,NA,0.5567265
"Iceland",1990,1.969,30.943,NA,NA,NA,86.3474274070301,78.5241248817408,NA,NA,NA,0.5428931
"Iceland",1991,2.127,31.302,87.9120879120879,NA,87.9120879120879,87.9120879120879,87.9120879120879,NA,NA,NA,0.5749075
"Iceland",1992,2.239,32.142,87.5113122171946,NA,87.5113122171946,87.5113122171946,87.5113122171946,NA,NA,NA,0.5738725
"Iceland",1993,1.902,31.06,86.5178571428572,NA,86.5178571428572,86.5178571428572,86.5178571428572,94,94,94,0.5629143
"Iceland",1994,1.925,30.6,87.3552983081033,NA,87.3552983081033,87.3552983081033,87.3552983081033,NA,93,94,0.5500455
"Iceland",1995,2.186,31.187,87.304347826087,NA,87.304347826087,87.304347826087,87.304347826087,NA,92,94,0.5668007
"Iceland",1996,2.361,32.3,87.1787810461454,NA,87.1787810461454,87.1787810461454,87.1787810461454,NA,91,94,0.5860517
"Iceland",1997,2.389,31.675,87.7275567233544,NA,87.7275567233544,87.7275567233544,87.7275567233544,NA,90,94,0.5890368
"Iceland",1998,2.851,33.824,88.0705223265777,NA,88.0705223265777,88.0705223265777,88.0705223265777,NA,89,94,0.6104403
"Iceland",1999,3.222,36.18,87.4196539671721,NA,87.4196539671721,87.4196539671721,87.4196539671721,NA,88,94,0.6453745
"Iceland",2000,3.229,36.271,89.4207530989319,NA,89.4207530989319,89.4207530989319,89.4207530989319,87,87,87,0.6574807
"Iceland",2001,2.798,34.474,88.0914033376434,NA,88.0914033376434,88.0914033376434,88.0914033376434,NA,88,87,0.627768
"Iceland",2002,3.149,34.173,92.4679536207055,NA,92.4679536207055,92.4679536207055,92.4679536207055,89,89,89,0.6379918
"Iceland",2003,4.031,35.617,94.6745562130178,86.4644970414201,94.6745562130178,94.6745562130178,94.6745562130178,NA,88.8333333333333,89,0.658777
"Iceland",2004,5.022,36.598,98.6597170513775,84.0655249441549,98.6597170513775,98.6597170513775,98.6597170513775,NA,88.6666666666667,89,0.6614788
"Iceland",2005,6.637,39.698,95.2380952380952,84.1269841269841,95.2380952380952,95.2380952380952,95.2380952380952,NA,88.5,89,0.6827226
"Iceland",2006,6.936,40.52,91.2863070539419,85.2005532503458,91.2863070539419,91.2863070539419,91.2863070539419,NA,88.3333333333333,89,0.7086255
"Iceland",2007,8.299,38.938,86.9281045751634,84.9019607843137,86.9281045751634,86.9281045751634,86.9281045751634,NA,88.1666666666667,89,0.7277451
"Iceland",2008,6.177,35.002,79.2332268370607,84.6645367412141,79.2332268370607,79.2332268370607,79.2332268370607,88,88,88,0.6503665
"Iceland",2009,4.104,31.71,NA,84.9120433017591,84.9120433017591,84.9120433017591,84.9120433017591,NA,88.2,88,0.5694163
"Iceland",2010,4.42,33.205,NA,85.1573187414501,85.1573187414501,85.1573187414501,85.1573187414501,NA,88.4,88,0.5879033
"Iceland",2011,5.049,34.299,NA,84.9829351535836,84.9829351535836,84.9829351535836,84.9829351535836,NA,88.6,88,0.6024694
"Ireland",1970,1.211,27.57,53.234309623431,NA,53.234309623431,53.234309623431,53.234309623431,NA,NA,NA,0.7304443
"Ireland",1971,1.464,28.57,53.2396121883657,NA,53.2396121883657,53.2396121883657,53.2396121883657,NA,NA,NA,0.7411906
"Ireland",1972,1.732,27.377,53.5555555555555,NA,53.5555555555555,53.5555555555555,53.5555555555555,NA,NA,NA,0.7103442
"Ireland",1973,2.063,27.543,53.2650602409639,NA,53.2650602409639,53.2650602409639,53.2650602409639,NA,NA,NA,0.7005356
"Ireland",1974,2.211,27.956,53.8707571801567,NA,53.8707571801567,53.8707571801567,53.8707571801567,NA,NA,NA,0.7361735
"Ireland",1975,2.647,27.863,55.3399209486166,NA,55.3399209486166,55.3399209486166,55.3399209486166,NA,NA,NA,0.7622142
"Ireland",1976,2.923,30.887,56.3067729083665,NA,56.3067729083665,56.3067729083665,56.3067729083665,NA,NA,NA,0.7574989
"Ireland",1977,3.313,29.417,56.9651162790698,NA,56.9651162790698,56.9651162790698,56.9651162790698,NA,NA,NA,0.7000492
"Ireland",1978,4.087,27.859,57.6292134831461,NA,57.6292134831461,57.6292134831461,57.6292134831461,NA,NA,NA,0.6876163
"Ireland",1979,4.29,27.522,57.5095693779904,NA,57.5095693779904,57.5095693779904,57.5095693779904,NA,NA,NA,0.7266335
"Ireland",1980,5.623,30.075,57.1222351571595,NA,57.1222351571595,57.1222351571595,57.1222351571595,NA,NA,NA,0.775439
"Ireland",1981,5.657,31.123,56.6102088167053,NA,56.6102088167053,56.6102088167053,56.6102088167053,NA,NA,NA,0.7734998
"Ireland",1982,6.099,32.479,56.1219512195122,NA,56.1219512195122,56.1219512195122,56.1219512195122,NA,NA,NA,0.7559199
"Ireland",1983,6.395,33.863,57.1688622754491,NA,57.1688622754491,57.1688622754491,57.1688622754491,NA,NA,NA,0.747007
"Ireland",1984,6.42,34.619,57.0146699266504,NA,57.0146699266504,57.0146699266504,57.0146699266504,NA,NA,NA,0.7264267
"Ireland",1985,6.495,33.58,54.1814690350456,NA,54.1814690350456,54.1814690350456,54.1814690350456,NA,NA,NA,0.7080479
"Ireland",1986,9.135,34.315,51.6195342205323,NA,51.6195342205323,51.6195342205323,51.6195342205323,NA,NA,NA,0.7178121
"Ireland",1987,11.537,34.488,50.2071428571429,NA,50.2071428571429,50.2071428571429,50.2071428571429,NA,NA,NA,0.7040843
"Ireland",1988,13.278,35.646,50.5060096153846,NA,50.5060096153846,50.5060096153846,50.5060096153846,NA,NA,NA,0.6755291
"Ireland",1989,12.585,32.476,51.8198285231252,NA,51.8198285231252,51.8198285231252,51.8198285231252,NA,NA,NA,0.6476085
"Ireland",1990,15.565,32.351,51.0746096009254,NA,51.0746096009254,51.0746096009254,51.0746096009254,NA,NA,NA,0.6476557
"Ireland",1991,16.002,32.92,51.1873080859775,NA,51.1873080859775,51.1873080859775,51.1873080859775,NA,NA,NA,0.6600984
"Ireland",1992,17.984,33.257,51.2852593266606,NA,51.2852593266606,51.2852593266606,51.2852593266606,NA,NA,NA,0.6719735
"Ireland",1993,17.581,33.257,50.0133555926544,NA,50.0133555926544,50.0133555926544,50.0133555926544,NA,NA,NA,0.6636323
"Ireland",1994,19.76,34.325,48.6003840409644,45.8095238095238,48.6003840409644,48.6003840409644,48.6003840409644,NA,NA,NA,0.6655667
"Ireland",1995,22.743,31.733,47.0818181818182,44.7257806244996,47.0818181818182,47.0818181818182,47.0818181818182,NA,NA,NA,0.6404665
"Ireland",1996,24.666,32.268,44.1938883034773,44.4887496439761,44.1938883034773,44.1938883034773,44.1938883034773,NA,NA,NA,0.6387561
"Ireland",1997,24.663,31.369,44.2254947077773,42.3456339057362,44.2254947077773,44.2254947077773,44.2254947077773,NA,NA,NA,0.6134363
"Ireland",1998,27.703,30.837,40.5263157894737,NA,40.5263157894737,40.5263157894737,40.5263157894737,NA,NA,NA,0.5923566
"Ireland",1999,30.485,30.888,38.0321004884857,NA,38.0321004884857,38.0321004884857,38.0321004884857,NA,NA,NA,0.5823047
"Ireland",2000,30.723,30.76,35.9908386956048,NA,35.9908386956048,35.9908386956048,35.9908386956048,44.22,44.22,44.22,0.5586652
"Ireland",2001,31.243,28.605,35.0721746889927,38.046802759798,35.0721746889927,35.0721746889927,35.0721746889927,NA,43.722,44.22,0.5590368
"Ireland",2002,34.958,27.282,35.1735843234069,36.0605851027042,35.1735843234069,35.1735843234069,35.1735843234069,NA,43.224,44.22,0.5427676
"Ireland",2003,45.82,27.864,34.8856395465826,37.6253047954484,34.8856395465826,34.8856395465826,34.8856395465826,NA,42.726,44.22,0.546869
"Ireland",2004,56.148,28.942,33.633136865414,34.5962444429699,33.633136865414,33.633136865414,33.633136865414,NA,42.228,44.22,0.5624565
"Ireland",2005,62.182,29.399,32.4796986445179,33.2138590203106,32.4796986445179,32.4796986445179,32.4796986445179,41.73,41.73,41.73,0.5745846
"Ireland",2006,71.59,30.831,31.7518727822316,31.8360471645143,31.7518727822316,31.7518727822316,31.7518727822316,NA,41.41875,41.73,0.5763993
"Ireland",2007,82.029,30.386,30.8850166388183,30.3225806451613,30.8850166388183,30.8850166388183,30.8850166388183,NA,41.1075,41.73,0.5926371
"Ireland",2008,78.124,28.458,31.3978858711889,30.7485191168551,31.3978858711889,31.3978858711889,31.3978858711889,NA,40.79625,41.73,0.6497825
"Ireland",2009,64.57,27.324,32.3421626385861,31.7640047675804,32.3421626385861,32.3421626385861,32.3421626385861,40.485,40.485,40.485,0.647649
"Ireland",2010,59.998,27.01,34.1919790301442,31.4410480349345,34.1919790301442,34.1919790301442,34.1919790301442,NA,39.091099844343,40.485,0.6086857
"Ireland",2011,65.189,27.393,33.2348750788337,31.3291139240506,33.2348750788337,33.2348750788337,33.2348750788337,NA,37.6971996886861,40.485,0.582504
"Ireland",2012,62.046,27.55,NA,29.8909557408595,29.8909557408595,29.8909557408595,29.8909557408595,NA,36.3032995330291,40.485,0.5675902
"Israel",1995,35.541,35.421,56.2441079103774,NA,56.2441079103774,56.2441079103774,56.2441079103774,NA,63.2944444444444,82,0.6535784
"Israel",1996,38.379,34.855,48.8174226765656,NA,48.8174226765656,48.8174226765656,48.8174226765656,NA,61.8555555555556,82,0.6712433
"Israel",1997,40.626,35.407,NA,NA,NA,46.0343099487387,48.8174226765656,NA,60.4166666666667,82,0.6774726
"Israel",1998,39.85,34.352,NA,NA,NA,43.2511972209118,48.8174226765656,NA,58.9777777777778,82,0.6635693
"Israel",1999,40.078,34.194,NA,NA,NA,40.4680844930849,48.8174226765656,NA,57.5388888888889,82,0.6711358
"Israel",2000,46.185,34.892,37.684971765258,42.0332377381724,37.684971765258,37.684971765258,37.684971765258,56.1,56.1,56.1,0.6676695
"Israel",2001,45.407,34.742,NA,NA,NA,36.6381723100517,37.684971765258,NA,54.5142857142857,56.1,0.6809393
"Israel",2002,41.132,33.964,NA,NA,NA,35.5913728548454,37.684971765258,NA,52.9285714285714,56.1,0.6577758
"Israel",2003,42.297,33.288,NA,NA,NA,34.5445733996391,37.684971765258,NA,51.3428571428571,56.1,0.6533281
"Israel",2004,45.158,33.331,NA,NA,NA,33.4977739444329,37.684971765258,NA,49.7571428571429,56.1,0.6288778
"Israel",2005,48.032,33.712,NA,NA,NA,32.4509744892266,37.684971765258,NA,48.1714285714286,56.1,0.6218816
"Israel",2006,52.736,34.264,NA,31.4041750340203,31.4041750340203,31.4041750340203,31.4041750340203,NA,46.5857142857143,56.1,0.6329756
"Israel",2007,61.157,34.229,30.2632329520108,NA,30.2632329520108,30.2632329520108,30.2632329520108,45,45,45,0.6344662
"Israel",2008,69.085,31.979,NA,NA,NA,28.7730750662097,30.2632329520108,NA,41.22,45,0.635961
"Israel",2009,61.968,29.834,NA,NA,NA,27.2829171804085,30.2632329520108,NA,37.44,45,0.6128718
"Israel",2010,71.987,30.745,NA,NA,NA,25.7927592946074,30.2632329520108,NA,33.66,45,0.6154525
"Israel",2011,80.933,30.9,NA,NA,NA,24.3026014088062,30.2632329520108,NA,29.88,45,0.6190414
"Italy",1970,NA,24.844,36.9697915853563,NA,36.9697915853563,36.9697915853563,36.9697915853563,80,80,80,0.803727
"Italy",1971,NA,25.468,39.7260538246359,NA,39.7260538246359,39.7260538246359,39.7260538246359,NA,80,80,0.833633
"Italy",1972,NA,25.381,41.7846046969375,NA,41.7846046969375,41.7846046969375,41.7846046969375,NA,80,80,0.8256094
"Italy",1973,NA,23.128,43.314824991946,NA,43.314824991946,43.314824991946,43.314824991946,NA,80,80,0.8164014
"Italy",1974,NA,24.237,46.2131410551939,NA,46.2131410551939,46.2131410551939,46.2131410551939,NA,80,80,0.8030997
"Italy",1975,NA,24.522,48.0406217013067,NA,48.0406217013067,48.0406217013067,48.0406217013067,80,80,80,0.827212
"Italy",1976,NA,25.433,50.467343558724,NA,50.467343558724,50.467343558724,50.467343558724,NA,80,80,0.8139833
"Italy",1977,NA,25.919,49.7943581212615,NA,49.7943581212615,49.7943581212615,49.7943581212615,NA,80,80,0.818298
"Italy",1978,NA,26.073,50.4090168001701,NA,50.4090168001701,50.4090168001701,50.4090168001701,NA,80,80,0.810862
"Italy",1979,58.292,25.272,49.7030773254293,NA,49.7030773254293,49.7030773254293,49.7030773254293,NA,80,80,0.7987331
"Italy",1980,83.964,28.718,49.5810200351736,NA,49.5810200351736,49.5810200351736,49.5810200351736,80,80,80,0.7949145
"Italy",1981,83.734,29.842,48.0298038945135,NA,48.0298038945135,48.0298038945135,48.0298038945135,NA,80,80,0.8102507
"Italy",1982,92.729,31.933,46.685552407932,NA,46.685552407932,46.685552407932,46.685552407932,NA,80,80,0.8059846
"Italy",1983,104.161,33.827,45.5169051847209,NA,45.5169051847209,45.5169051847209,45.5169051847209,NA,80,80,0.81501
"Italy",1984,102.777,32.999,45.3041038232199,NA,45.3041038232199,45.3041038232199,45.3041038232199,NA,80,80,0.7965958
"Italy",1985,109.328,32.516,42.4858247646131,NA,42.4858247646131,42.4858247646131,42.4858247646131,80,80,80,0.786078
"Italy",1986,164.053,34.018,40.3762037309175,NA,40.3762037309175,40.3762037309175,40.3762037309175,NA,80,80,0.7685598
"Italy",1987,211.382,34.109,40.0463451328964,NA,40.0463451328964,40.0463451328964,40.0463451328964,NA,80,80,0.7674705
"Italy",1988,244.589,34.649,39.8243972162194,NA,39.8243972162194,39.8243972162194,39.8243972162194,NA,80,80,0.7619569
"Italy",1989,256.963,35.583,39.3870536243418,NA,39.3870536243418,39.3870536243418,39.3870536243418,NA,80,80,0.7558599
"Italy",1990,336.581,36.391,38.681289727629,NA,38.681289727629,38.681289727629,38.681289727629,80,80,80,0.7643565
"Italy",1991,361.87,36.787,38.6572311111837,NA,38.6572311111837,38.6572311111837,38.6572311111837,NA,80,80,0.7695078
"Italy",1992,423.287,39.05,38.6790661121844,NA,38.6790661121844,38.6790661121844,38.6790661121844,NA,80,80,0.773644
"Italy",1993,410.655,40.639,38.3426181485683,NA,38.3426181485683,38.3426181485683,38.3426181485683,NA,80,80,0.75385
"Italy",1994,418.929,38.709,37.9010960559247,NA,37.9010960559247,37.9010960559247,37.9010960559247,NA,80,80,0.7269201
"Italy",1995,496.803,38.583,37.3425620051387,NA,37.3425620051387,37.3425620051387,37.3425620051387,80,80,80,0.7043477
"Italy",1996,533.086,40.261,36.6511239473867,NA,36.6511239473867,36.6511239473867,36.6511239473867,NA,80,80,0.7030154
"Italy",1997,514.666,41.668,35.5794644710441,NA,35.5794644710441,35.5794644710441,35.5794644710441,NA,80,80,0.7078937
"Italy",1998,508.468,40.038,35.2616266064082,NA,35.2616266064082,35.2616266064082,35.2616266064082,NA,80,80,0.6798086
"Italy",1999,510.76,40.906,34.9655078790891,NA,34.9655078790891,34.9655078790891,34.9655078790891,NA,80,80,0.6769687
"Italy",2000,463.642,40.596,34.3618079682055,NA,34.3618079682055,34.3618079682055,34.3618079682055,80,80,80,0.6613829
"Italy",2001,468.744,40.297,33.7541203350711,NA,33.7541203350711,33.7541203350711,33.7541203350711,80,80,80,0.6577563
"Italy",2002,504.176,39.751,33.3576609144442,NA,33.3576609144442,33.3576609144442,33.3576609144442,80,80,80,0.6590123
"Italy",2003,629.516,40.068,33.2124031742685,NA,33.2124031742685,33.2124031742685,33.2124031742685,80,80,80,0.6645343
"Italy",2004,707.786,39.332,33.5660323697584,NA,33.5660323697584,33.5660323697584,33.5660323697584,80,80,80,0.6601492
"Italy",2005,724.831,39.149,33.2936269704516,NA,33.2936269704516,33.2936269704516,33.2936269704516,80,80,80,0.6665971
"Italy",2006,788.597,40.574,33.0869373832719,NA,33.0869373832719,33.0869373832719,33.0869373832719,80,80,80,0.6707989
"Italy",2007,918.826,41.7,33.4995076804802,NA,33.4995076804802,33.4995076804802,33.4995076804802,80,80,80,0.6658375
"Italy",2008,995.617,41.723,33.4116307111208,NA,33.4116307111208,33.4116307111208,33.4116307111208,80,80,80,0.6715503
"Italy",2009,919.318,42.071,34.7002543154334,NA,34.7002543154334,34.7002543154334,34.7002543154334,80,80,80,0.6855181
"Italy",2010,889.522,41.859,35.5016371037228,NA,35.5016371037228,35.5016371037228,35.5016371037228,80,80,80,0.685878
"Italy",2011,954.168,41.906,35.8229532008361,NA,35.8229532008361,35.8229532008361,35.8229532008361,80,80,80,0.6825082
"Italy",2012,910.232,43.896,36.2894111938858,NA,36.2894111938858,36.2894111938858,36.2894111938858,80,80,80,0.6867993
"Japan",1970,41.415,18.954,35.4127860848337,NA,35.4127860848337,35.4127860848337,35.4127860848337,35.6,35.6,35.6,0.6499971
"Japan",1971,47.512,19.239,34.8216351829988,NA,34.8216351829988,34.8216351829988,34.8216351829988,NA,35.48,35.6,0.6820132
"Japan",1972,64.831,19.874,34.2709484001153,NA,34.2709484001153,34.2709484001153,34.2709484001153,NA,35.36,35.6,0.6787421
"Japan",1973,96.563,21.55,33.063263186663,NA,33.063263186663,33.063263186663,33.063263186663,NA,35.24,35.6,0.6837648
"Japan",1974,109.093,22.094,33.9004325353645,NA,33.9004325353645,33.9004325353645,33.9004325353645,NA,35.12,35.6,0.7213971
"Japan",1975,107.527,20.148,34.3812124522119,NA,34.3812124522119,34.3812124522119,34.3812124522119,35,35,35,0.7595614
"Japan",1976,125.854,20.957,33.71625606469,NA,33.71625606469,33.71625606469,33.71625606469,NA,34.22,35,0.7561473
"Japan",1977,158.055,21.498,33.2007794981313,NA,33.2007794981313,33.2007794981313,33.2007794981313,NA,33.44,35,0.7607952
"Japan",1978,237.96,23.115,32.62072971549,NA,32.62072971549,32.62072971549,32.62072971549,NA,32.66,35,0.7498019
"Japan",1979,251.102,23.527,31.5690074378046,NA,31.5690074378046,31.5690074378046,31.5690074378046,NA,31.88,35,0.7384773
"Japan",1980,275.448,24.477,30.8306630109671,NA,30.8306630109671,30.8306630109671,30.8306630109671,31.1,31.1,31.1,0.7313732
"Japan",1981,309.449,25.114,30.7552897657213,NA,30.7552897657213,30.7552897657213,30.7552897657213,NA,30.66,31.1,0.7324515
"Japan",1982,291.372,25.586,30.5351755241346,NA,30.5351755241346,30.5351755241346,30.5351755241346,NA,30.22,31.1,0.7287754
"Japan",1983,324.903,26.014,29.7446661914944,NA,29.7446661914944,29.7446661914944,29.7446661914944,NA,29.78,31.1,0.7254611
"Japan",1984,348.709,26.165,29.1073213451658,NA,29.1073213451658,29.1073213451658,29.1073213451658,NA,29.34,31.1,0.7114215
"Japan",1985,375.441,26.4,28.8712555219716,NA,28.8712555219716,28.8712555219716,28.8712555219716,28.9,28.9,28.9,0.689234
"Japan",1986,570.742,27.36,28.1607415012548,NA,28.1607415012548,28.1607415012548,28.1607415012548,NA,28.1333333333333,28.9,0.684258
"Japan",1987,726.266,28.226,27.589723471223,NA,27.589723471223,27.589723471223,27.589723471223,NA,27.3666666666667,28.9,0.6750268
"Japan",1988,891.391,28.684,26.7847163198248,NA,26.7847163198248,26.7847163198248,26.7847163198248,26.6,26.6,26.6,0.6628677
"Japan",1989,896.534,28.959,25.8993285320907,NA,25.8993285320907,25.8993285320907,25.8993285320907,NA,26.1,26.6,0.6568812
"Japan",1990,903.638,28.204,25.1579671794872,NA,25.1579671794872,25.1579671794872,25.1579671794872,25.6,25.6,25.6,0.6515436
"Japan",1991,1007.745,27.863,24.4895140260767,NA,24.4895140260767,24.4895140260767,24.4895140260767,NA,25.14,25.6,0.6552678
"Japan",1992,1031.995,26.338,24.4029791788286,NA,24.4029791788286,24.4029791788286,24.4029791788286,NA,24.68,25.6,0.6538673
"Japan",1993,1173.632,26.323,24.199281482897,NA,24.199281482897,24.199281482897,24.199281482897,NA,24.22,25.6,0.6570967
"Japan",1994,1252.06,25.465,24.0554025383595,NA,24.0554025383595,24.0554025383595,24.0554025383595,NA,23.76,25.6,0.661867
"Japan",1995,1418.506,25.839,23.7588660764739,NA,23.7588660764739,23.7588660764739,23.7588660764739,23.3,23.3,23.3,0.6643115
"Japan",1996,1254.491,25.817,23.1994577976523,NA,23.1994577976523,23.1994577976523,23.1994577976523,NA,22.86,23.3,0.6573757
"Japan",1997,1153.894,26.178,22.6029825206992,NA,22.6029825206992,22.6029825206992,22.6029825206992,NA,22.42,23.3,0.6581618
"Japan",1998,1031.554,25.669,22.4316063810054,NA,22.4316063810054,22.4316063810054,22.4316063810054,NA,21.98,23.3,0.6616541
"Japan",1999,1154.883,25.197,22.2225014095095,NA,22.2225014095095,22.2225014095095,22.2225014095095,NA,21.54,23.3,0.6529906
"Japan",2000,1263.376,25.777,21.4511191671314,NA,21.4511191671314,21.4511191671314,21.4511191671314,21.1,21.1,21.1,0.6472236
"Japan",2001,1108.517,25.944,20.7132976168483,NA,20.7132976168483,20.7132976168483,20.7132976168483,NA,20.68,21.1,0.6466441
"Japan",2002,1024.071,24.918,20.1956020942408,NA,20.1956020942408,20.1956020942408,20.1956020942408,NA,20.26,21.1,0.6326464
"Japan",2003,1095.489,24.522,19.6004634282524,NA,19.6004634282524,19.6004634282524,19.6004634282524,NA,19.84,21.1,0.6201231
"Japan",2004,1212.579,25.161,19.1945876000745,NA,19.1945876000745,19.1945876000745,19.1945876000745,NA,19.42,21.1,0.6082148
"Japan",2005,1252.511,26.24,18.718888478582,NA,18.718888478582,18.718888478582,18.718888478582,19,19,19,0.6076883
"Japan",2006,1229.048,27.029,18.1795763172189,NA,18.1795763172189,18.1795763172189,18.1795763172189,18,18,18,0.601376
"Japan",2007,1241.967,27.542,18.0703011832198,NA,18.0703011832198,18.0703011832198,18.0703011832198,17.8,17.8,17.8,0.5889639
"Japan",2008,1350.452,27.405,18.0179430719656,NA,18.0179430719656,18.0179430719656,18.0179430719656,17.6,17.6,17.6,0.6033422
"Japan",2009,1365.31,25.963,18.3761962071481,NA,18.3761962071481,18.3761962071481,18.3761962071481,17.9,17.9,17.9,0.6076664
"Japan",2010,1509.609,26.535,18.332647702407,NA,18.332647702407,18.332647702407,18.332647702407,17.6,17.6,17.6,0.591196
"Japan",2011,1702.132,27.463,18.0184678002894,NA,18.0184678002894,18.0184678002894,18.0184678002894,17.8,17.8,17.8,0.6057848
"Latvia",1995,1.577,29.719,28.9403588821286,NA,28.9403588821286,28.9403588821286,28.9403588821286,NA,NA,NA,0.5871926
"Latvia",1996,1.734,29.193,NA,NA,NA,27.9397307183657,28.9403588821286,NA,NA,NA,0.6098042
"Latvia",1997,1.85,30.261,NA,NA,NA,26.9391025546028,28.9403588821286,NA,NA,NA,0.6192533
"Latvia",1998,2.103,31.222,NA,NA,NA,25.9384743908399,28.9403588821286,NA,NA,NA,0.6060838
"Latvia",1999,2.022,30.254,NA,NA,NA,24.9378462270769,28.9403588821286,NA,NA,NA,0.5863927
"Latvia",2000,1.839,29.127,NA,NA,NA,23.937218063314,28.9403588821286,NA,NA,NA,0.5426131
"Latvia",2001,1.881,28.162,NA,NA,NA,22.9365898995511,28.9403588821286,NA,NA,NA,0.518814
"Latvia",2002,2.204,27.846,NA,NA,NA,21.9359617357882,28.9403588821286,18,18,18,0.4966489
"Latvia",2003,2.964,27.466,20.9353335720253,NA,20.9353335720253,20.9353335720253,20.9353335720253,NA,17,18,0.5106663
