"Country","Year","Ny","No","n","p","p1","dep","K","L","Y","theta","tau","u","k"
"United States",1972,1.580726723817,0.474948995190171,1.62546920342069,0.488392429409322,0.576731660631018,0.300462431636068,1.07572899540893,1.02689954773166,1.09775495587617,0.667122483253479,0.24414,0.35036237936688,1.04755036438094
"United States",1973,1.60714106214354,0.483420613011821,1.64350571464996,0.494358932628375,0.584026690739212,0.300795384051139,1.11569210953045,1.05985473313142,1.16075141941424,0.669943690299988,0.24416,0.340534096168364,1.05268399022388
"United States",1974,1.63435860249462,0.491374699869005,1.66301988267937,0.499991797687776,0.590776305881754,0.300652928383643,1.16628088516335,1.07965599295619,1.17192176743502,0.667877316474915,0.25151,0.339400795328364,1.08023378999636
"United States",1975,1.66240540500087,0.499029950341034,1.68359010822597,0.505389290467462,0.597074912461927,0.300185471510046,1.2125682156962,1.06606065866968,1.18977293856791,0.652680277824402,0.24595,0.358724017942466,1.13742891254363
"United States",1976,1.68559337404715,0.509119849850118,1.69837329694896,0.512979922231183,0.606051775429549,0.302041914550073,1.24622067909231,1.09944248512925,1.2566296642728,0.648857772350311,0.23968,0.34774157156927,1.13350238502545
"United States",1977,1.71027768794043,0.519234851640953,1.71599622712021,0.520970981898368,0.613774096400301,0.303596810799907,1.28404458742816,1.13709963680581,1.31469587502732,0.648661971092224,0.25215,0.335137419599301,1.12922785819818
"United States",1978,1.73546914755531,0.529202805467995,1.73208191689957,0.528169925126495,0.620653264720382,0.30493357154373,1.32453686825903,1.1837428145019,1.38264336187069,0.649764835834503,0.24963,0.31791192245083,1.11893973254349
"United States",1979,1.7599160168344,0.539020489123009,1.74762615959912,0.535256397657936,0.627331706781416,0.306276256348048,1.37008129926521,1.21482286832099,1.42461441816723,0.64915257692337,0.2517,0.309726795653511,1.1278033489432
"United States",1980,1.782992923458,0.54880284102489,1.76140352737387,0.542157653738335,0.634152212887378,0.307798664708395,1.42178050458879,1.21802438715596,1.43340977336681,0.647615790367126,0.25526,0.316865271235244,1.16728410332455
"United States",1981,1.8051706375487,0.556661043690145,1.77514123411597,0.547400867001832,0.638986865601397,0.308370318080319,1.47061773847822,1.23162989671469,1.48007750951471,0.636588573455811,0.2594,0.317721066864262,1.19404192964219
"United States",1982,1.82637307957657,0.564342792973821,1.78535505896903,0.551668370332153,0.643862873972921,0.308996447267312,1.51682871725165,1.22211178500027,1.46797113275676,0.63698822259903,0.26045,0.330853154447716,1.24115382558995
"United States",1983,1.84636203775872,0.571607699431579,1.78908686278422,0.553876111404858,0.648666196722392,0.309585925047206,1.54596811076948,1.23830973780755,1.52832601448291,0.624817490577698,0.23986,0.329324524397871,1.24845025728914
"United States",1984,1.86527118829062,0.578305249983965,1.79468985450399,0.55642234301799,0.653070919268607,0.310038161536145,1.58052786429997,1.2895660057302,1.6246417333839,0.625189483165741,0.24092,0.308644226198555,1.2256277362127
"United States",1985,1.88329310231876,0.584440916116915,1.80084726892487,0.558855563343403,0.656971224303356,0.310329239456852,1.62725929195948,1.31639747818935,1.68676490413086,0.625099122524261,0.24614,0.301012956204972,1.23614585937805
"United States",1986,1.89812169433374,0.590089745564593,1.80438688363569,0.560949384985778,0.660421640609389,0.310880881518885,1.69815764026956,1.34645874413369,1.76495977420482,0.630384802818298,0.24573,0.29063623889178,1.26120287581641
"United States",1987,1.91278030536982,0.595393393550507,1.7911063654161,0.557519801997762,0.663196981695924,0.311271185655266,1.7419081729871,1.38153011601431,1.81839490361351,0.639337718486786,0.25611,0.277737170266816,1.26085428959918
"United States",1988,1.92742865995051,0.6001631324291,1.78072090194324,0.554481240576586,0.665384177237651,0.31138020560746,1.78247366615583,1.41197029829035,1.88405988071541,0.644990026950836,0.254,0.267433172687902,1.26240167255225
"United States",1989,1.94237473500007,0.604184223477247,1.77011671520519,0.55060260709183,0.667111735506344,0.311054408086308,1.82026768657902,1.44011798273157,1.94011140869549,0.636044800281525,0.2559,0.258578709462302,1.26397122208445
"United States",1990,1.9579478111275,0.607457287161162,1.60929895769471,0.499288271891971,0.668439713869851,0.310252032106695,1.88111401438331,1.45462197783159,1.99252174560272,0.638682007789612,0.25962,0.257068053824205,1.29319785006101
"United States",1991,1.97182867833731,0.608625667035722,1.61898378415832,0.499716378191763,0.668569347683369,0.308660520927674,1.92758418276786,1.43726143263871,1.99960610553209,0.637938976287842,0.25789,0.271102277581927,1.34115070438435
"United States",1992,1.9869718685326,0.609300198316422,1.62664938530243,0.498808165707956,0.668161764653965,0.30664762192451,1.98093649890107,1.44011429081864,2.08422750281488,0.644101500511169,0.25671,0.275221600453668,1.37554117164895
"United States",1993,2.00417042170326,0.610168108435423,1.63523073575734,0.49784471125193,0.66724778521732,0.30444921341413,2.00728636586357,1.45587641780712,2.12367416773213,0.639031708240509,0.25874,0.273576537183983,1.37874777097289
"United States",1994,2.02443691791617,0.612005723387567,1.64585266183627,0.497556253782056,0.665766660605198,0.302309110237689,2.03422515659381,1.48629850070516,2.18737078096185,0.633337676525116,0.26208,0.265821282179017,1.3686518257461
"United States",1995,2.04823155216844,0.615190549463792,1.6582638245571,0.498062942300246,0.663733192316282,0.300352051901796,2.072664004061,1.50720013067571,2.23421065362422,0.632908642292023,0.26465,0.264145633788301,1.37517504270105
"United States",1996,2.07320324745704,0.618792493636361,1.66655975143665,0.497420918885016,0.660106103003904,0.298471698033159,2.12033789852493,1.5294213944013,2.31080885998471,0.634415864944458,0.26954,0.262290662395371,1.3863660507737
"United States",1997,2.10243131272357,0.624037134572557,1.67710010715755,0.497791646713135,0.655564696450045,0.296816895180349,2.17336580481915,1.56465340951761,2.40689776364896,0.637025117874146,0.27386,0.255788571998249,1.38903976535558
"United States",1998,2.13412075024713,0.630610253201285,1.68797636318617,0.498779275569741,0.650882624011786,0.295489490521218,2.22628038041333,1.58957868429948,2.49995165753847,0.650477528572083,0.27786,0.255159913460657,1.40054745474549
"United States",1999,2.16577522848313,0.637916908517732,1.69711556779766,0.499875842224425,0.646912429795263,0.294544373824295,2.29485336342992,1.6159014831945,2.61575583990364,0.653880476951599,0.27847,0.253892342130882,1.4201691051692
"United States",2000,2.19587923516963,0.645645510635254,1.70356699419654,0.500892929015935,0.644116777375506,0.294025964768221,2.36455418719356,1.63784495298395,2.71888219395397,0.664587259292603,0.28202,0.25412794713302,1.44369842999219
"United States",2001,2.22480841151034,0.655086842813349,1.71366072251825,0.504581242393645,0.640988658436645,0.294446406901453,2.45811468112457,1.63779722825585,2.77778864441951,0.669428586959839,0.27159,0.263847970107228,1.50086630915984
