"countrycode","year","v_c","v_i","v_g","v_x","v_m","v_gdp","q_c","q_i","q_g","q_x","q_m","q_gdp","pop","xr","xr2","v_gfcf","q_gfcf","emp","avh"
"VUT",1980,5734.815091,1830.632126,3179.488083,4286.992815,6009.981557,8475.630678,13350.9883753635,3367.52923907644,9866.99866910503,7431.63525327786,11314.8360856736,20290.4375800147,0.115632,68.2921212121667,68.2921212121667,2005.543713,3705.30691750765,0.0430209897458553,NA
"VUT",1981,6421.127198,2049.712424,3559.992271,4800.037269,6729.224122,9489.948989,13906.3594308584,3507.61106717742,10277.4448587915,7740.77509484421,11785.5091385745,21134.4756761847,0.11858,87.825925926,87.825925926,2245.556497,3859.43964442318,0.0442004948854446,NA
"VUT",1982,6990.462702,2231.452172,3875.642457,5225.637252,7325.877337,10331.384568,15388.5773225982,3881.47167598389,11372.870994196,8565.82896454783,13041.6725970157,23387.1053040382,0.121435,96.2075,96.2075,2444.660955,4270.79983785083,0.0451470240950584,NA
"VUT",1983,7297.254564,2126.855911,4378.616782,6902.772357,8401.303426,11382.813338,18125.6818400781,4174.35359714263,14497.9190919837,12767.2110153679,16875.7337548172,30847.7710111572,0.124249,99.367661993,99.367661993,1915.935391,3776.71129220302,0.0460257604718208,NA
"VUT",1984,8443.392162,2407.715194,4866.724883,9023.391502,9660.466838,13837.688057,20071.2832488458,4494.84143070452,15559.514851395,13574.0365582323,18992.6882792255,32963.0444456258,0.127092,99.233333333,99.233333333,2228.102269,4178.7142833304,0.0470246411859989,NA
"VUT",1985,9494.464608,2893.50378,5384.741568,7434.381216,10397.845777,14056.372648,20217.6197447165,5212.7337023478,16783.520074244,12160.4788338228,20126.0289648538,33327.7463778196,0.130027,106.031666666,106.031666666,2548.319295,4617.74369575245,0.0482842214405537,NA
"VUT",1986,9916.232532,3429.095902,5507.964936,5138.110128,9464.367618,13658.254546,20347.3256997185,5996.32664287226,16331.9465303611,10759.8284593747,17861.6493081804,32650.0104478649,0.133038,106.075833332917,106.075833332917,3202.170262,5612.1717850213,0.0495817847549915,NA
"VUT",1987,10976.677599,3867.530306,5436.184333,5983.798619,10417.341021,15032.042363,20124.4976927274,5749.55102275378,15107.9418404049,9511.93853662182,17728.0442259824,32789.8119567003,0.136125,109.849166666667,109.849166666667,3950.834091,5855.48917461226,0.0509782545268536,NA
"VUT",1988,12802.999659,3764.657429,5944.630271,6407.224493,10565.27552,16828.620389,21052.400088892,5122.9973214238,15119.8244425356,9105.29786566488,16958.6609465394,32975.2050952215,0.139366,104.425833333333,104.425833333333,3729.902232,5019.74656076355,0.0524416863918304,NA
"VUT",1989,14119.183372,4960.758738,5839.352053,6988.853441,12142.096734,18336.983339,21920.434533561,6106.89500543959,13713.606426614,9696.97015928278,17062.3207721595,34105.7779459081,0.142849,116.041666666667,116.041666666667,4892.701489,5955.98977603119,0.0539345964789391,NA
"VUT",1990,15085.902234,6310.352911,6046.319458,9656.203798,15726.928089,20074.124015,22894.8985543618,6927.34392292658,13396.7122523982,13156.6386068641,21010.5876730884,35734.785179383,0.146634,117.06125,117.06125,6476.791862,7049.1555907994,0.0552058704197407,NA
"VUT",1991,15131.426391,4701.127191,7020.142972,11036.99092,14751.019105,22808.242135,24015.6970338735,5893.77083326367,14850.464526572,13044.7593485664,18932.7950355028,40068.6701286845,0.150778,111.675,111.675,4703.075764,5922.48962981853,0.0570000000298023,NA
"VUT",1992,15614.785821,5033.422913,7163.704178,12180.473433,14070.97912,24157.357843,24002.3955896813,6113.30456635423,14676.1722475718,13939.7974641308,17490.7803876103,39776.9050930803,0.155243,113.391666666667,113.391666666667,5049.232158,6158.754790452,0.0579999946057796,NA
"VUT",1993,15667.004707,5400.826045,8093.262987,12530.614059,14666.157454,26667.184075,23829.4520987477,6491.48010025135,16411.1693647323,14191.5275423016,18041.3259498264,41566.990589665,0.159814,121.580833333333,121.580833333333,5433.850374,6558.99450992623,0.0610000006854534,NA
"VUT",1994,16450.287995,5876.817215,8258.358374,13721.790145,16373.711481,27992.749136,24614.3443981769,6948.1754679008,16470.5875233095,15288.810636442,19812.7478430642,42624.6269362187,0.164208,116.405,116.405,5919.542679,7029.7608942685,0.061999998986721,NA
"VUT",1995,17107.710379,7101.494322,8273.910838,14006.78833,16746.414677,30565.377096,25296.1363202158,8295.82681232173,16308.179959629,15420.0538715304,20022.3696857003,44618.3366107598,0.168235,112.111666666667,112.111666666667,7270.178739,8530.21934674954,0.0640000030398369,NA
"VUT",1996,18590.798525,6399.586412,9326.80464,14919.332099,17243.330053,31655.435674,27222.2880417364,7403.31305866999,18205.0462741415,16265.2604691957,20416.3937512543,45761.0706960831,0.171801,111.719166666667,111.719166666667,6448.175864,7492.31890326744,0.0659999996423721,NA
"VUT",1997,19480.927608,6227.920885,6868.997596,17235.486744,16662.419911,33057.259976,27963.6955202642,7062.77931692419,13143.4881780417,18420.1646500064,19339.9045606117,46846.0616850907,0.174999,115.873333333333,115.873333333333,5956.996292,6785.23758302213,0.0670000016689301,NA
"VUT",1998,22151.21003,7718.030848,5190.513877,13209.913581,15293.02319,33133.519218,32399.3154718292,8918.88348065144,10120.4322410227,14386.0434539352,18087.6033216022,47845.9533128011,0.178078,127.5175,127.5175,7664.951358,8898.82795706687,0.068000003695488,NA
"VUT",1999,23379.949244,9178.503594,5312.952778,12106.498266,17825.789604,34205.58034,32799.932647173,10885.5441193159,9852.3305137277,13293.078636016,20766.3379857217,48224.2945459776,0.181345,129.075,129.075,9289.638248,10930.4766692476,0.0700000002980232,NA
"VUT",2000,23882.212789,10587.962151,5794.464878,13245.456573,17592.434347,36472.071601,33291.7371205455,11755.0870668454,9614.36125165416,15104.9083428211,20363.3313724767,50737.2637505523,0.185063,137.643333333333,137.643333333333,10387.403752,11566.7311530753,0.0710000023245811,NA
"VUT",2001,25227.062241,7485.292293,5662.237006,14567.817072,17855.910976,37048.746503,33816.3809480463,8115.42148040104,9145.01898024309,15815.6170899922,20350.7094036268,49696.6766967574,0.18929,145.3125,145.3125,7044.76399,7734.59960789259,0.0740000009536743,NA
"VUT",2002,26239.963739,7181.834497,5654.256472,14956.963658,18037.93102,36778.914581,34615.1690703744,7646.72641486178,9051.79042139845,16263.4631378132,20185.7531711187,48861.9526456648,0.193956,139.198333333333,139.198333333333,6737.479444,7265.45051458278,0.0769999995827675,NA
"VUT",2003,26908,6473,5788,16629,18556,38423,35492.1632417716,6969.65539511569,8989.59704205664,17537.9853055707,20060.8311325047,50150.0906538757,0.198964,122.189166666667,122.189166666667,6287,6785.86573709752,0.0790000036358833,NA
"VUT",2004,28184,9482,5627,18606,21669,40803,36293.7164766203,10164.9677368319,8814.1775443648,20084.0998491361,24612.0194870305,52149.7260190634,0.204143,111.79,111.79,9210,9888.89132252889,0.0820000022649765,NA
"VUT",2005,28974,10407,5715,19582,23641,43148,37221.5669625256,10950.4909934344,8807.63246292376,21509.2357915306,25317.5456114262,54915.1501449491,0.20937,109.245833333333,109.245833333333,10103,10656.638159179,0.0839999988675117,NA
"VUT",2006,30638,13795,6843,20063,23464,48613,38311.9801298382,14683.3230431129,8958.17891203136,21562.9742856427,25468.4194098745,59563.8049700114,0.214634,110.640833333333,110.640833333333,13356,14261.5295905271,0.0869999974966049,NA
"VUT",2007,32144,17400,8724,21999,25700,53926,38835.9272067472,17865.8620353897,9951.78618368649,22811.8484250156,27275.653076151,62644.1178412264,0.219953,102.4375,102.4375,16880,17402.9959812023,0.0890000015497208,NA
"VUT",2008,34940,24987,9282,27823,35497,61607,40140.1702182382,24339.5109011916,9896.80444105779,24775.4427019382,35849.4275803031,66685.0464173481,0.22534,101.334166666667,101.334166666667,24242,23710.486063213,0.0920000001788139,NA
"VUT",2009,38200,25978,10396,31980,36647,65119,41278.1005867394,24229.8780389743,11256.9601727837,28346.8812286382,36906.6321859207,68892.9739815903,0.230785,106.740833333333,106.740833333333,25384,23604.7768019702,0.0939999967813492,NA
"VUT",2010,42086,23538,11876,31665,35816,67912,42359.7606626372,22977.0853067299,11746.5647037239,28464.0266850579,36107.7595094525,70015.3161493903,0.236295,96.9058333333333,96.9058333333333,22989,22429.1279395925,0.0970000028610229,NA
"VUT",2011,43654,19488,11651,31425,35412,70873,43654,19488,11651,31425,35412,70873,0.241871,89.4691666666667,89.4691666666667,18978,18978,0.100000001490116,NA
"VUT",2012,45294,16682,11202,35547,36815,72415,44936.9889643752,16261.8209701028,11496.5257259776,31034.8624933937,35706.1506894058,72116.6420290924,0.247485,92.6375,92.6375,16184,15764.9913386233,0.103000000119209,NA
"VUT",2013,47360,19648,11284,36252,38884,75803,46421.2931306655,19023.9231172944,11751.8006814667,32325.6540990084,38011.5911776716,73536.7286283426,0.253142,94.5425,94.5425,19135,18439.8305267188,0.105999998748302,NA
"VUT",2014,50128.552702,20909.009794,10433.184958,38555.2,40456,79108.6,48478.5129644077,20732.5830603654,11321.0327950285,32083.4999877588,38087.713448729,75231.7549395582,0.25885,97.0716666666667,97.0716666666667,20384.693317,20148.4679712722,0.108999997377396,NA
"VUT",2015,54544.972669,27886.53524,13114.718745,36668.8625,53380.645096,82797.885182,48955.7808946146,27623.0453711843,13230.6806944315,33643.6482359547,48061.3631504221,75354.1563666962,0.264603,108.989166666667,108.989166666667,27221.648975,26978.75486404,0.112000003457069,NA
"VUT",2016,56821.750649,22309.198583,12617.529612,41393.263208,51397.631789,87249.5,53209.9048749843,21682.3104085916,13041.7699652305,40216.1161829576,49178.3022375473,77965.6849267541,0.270402,108.475,108.475,21535.116459,21068.3536398406,0.115000002086163,NA
"VUT",2017,60370.396034,26611.993576,13507.598955,43628.364874,54205.083713,93178.763896,53157.2996650407,24749.5343289407,13267.8631348334,37349.2483240917,47732.856822964,80682.2173844837,0.276244,107.820833333333,107.820833333333,25881.158645,24098.9910334527,0.118000000715256,NA
"WSM",1970,25.768904,7.725322,4.871348,6.365649,15.76247,28.968751,693.145816894081,207.79985941427,131.032134266764,171.226627800307,423.987382017428,779.217019718658,0.143176,0.72106999972107,0.72106999972107,7.725322,207.79985941427,NA,NA
"WSM",1971,30.5419,9.155122,5.773105,7.54342,18.68021,34.333334,786.839235504795,235.859890688959,148.73030036271,194.338249929989,481.251119482236,884.516577868103,0.145439,0.718959734378283,0.718959734378283,9.155122,235.859890688959,NA,NA
"WSM",1972,33.401448,10.016714,6.311347,8.260875,20.438296,37.552084,799.238900245419,239.682647334118,151.019621525008,197.668455872478,489.053085900058,898.55644336388,0.147321,0.67543,0.67543,10.016714,239.682647334118,NA,NA
"WSM",1973,40.086903,12.015351,7.582142,9.892572,24.514464,45.062501,857.627323836176,257.058832951059,162.213881985492,211.643672598855,524.467367308765,964.076198599268,0.148889,0.61245700047594,0.61245700047594,12.015351,257.058832951059,NA,NA
"WSM",1974,44.86272,13.442989,8.477729,11.074762,27.431112,50.427084,766.096913384004,229.558804717037,144.76969814958,189.117846279995,468.426574088484,861.116610926754,0.150221,0.60658,0.60658,13.442989,229.558804717037,NA,NA
"WSM",1975,46.746255,14.037256,8.823341,11.608312,28.642242,52.572918,736.549934325003,221.175792261931,139.023553248365,182.904522324283,451.296932000667,828.356823454067,0.151387,0.632788583166667,0.632788583166667,14.037256,221.175792261931,NA,NA
"WSM",1976,53.469869,16.001647,10.143626,13.108184,32.639986,60.083335,805.898230636111,241.176932836017,152.884800328096,197.566638744759,491.95009184308,905.576435341869,0.15239,0.795365499,0.795365499,16.001647,241.176932836017,0.0146053871139884,NA
"WSM",1977,61.104228,18.294069,11.515347,15.098921,37.345892,68.666668,799.596076751474,239.39204010925,150.687220590232,197.581057644333,488.699877297922,898.5564523685,0.153247,0.786077499,0.786077499,18.294069,239.39204010925,0.0157631561160088,NA
"WSM",1978,62.861237,18.997133,11.823309,15.887362,38.756534,70.812501,847.514836812694,256.125282332641,159.405545864792,214.198399649138,522.527752483226,954.716262254173,0.154007,0.736332832333333,0.736332832333333,18.997133,256.125282332641,0.0169222969561815,NA
"WSM",1979,80.409899,23.818276,15.484578,18.949216,48.536958,90.125002,964.540266729478,285.707189932875,185.742043952989,227.301390528478,582.215013297771,1081.07576988842,0.15476,0.826158332333333,0.826158332333333,23.818276,285.707189932875,0.0180912893265486,NA
"WSM",1980,91.63747,27.47023,16.924859,23.180008,56.212561,103.000002,903.524123749458,270.850073555567,166.875170141189,228.549483270385,554.242766864231,1015.5560444133,0.155557,0.919306665666667,0.919306665666667,27.47023,270.850073555567,0.0192763041704893,NA
"WSM",1981,95.968471,29.821112,17.943231,25.893263,60.726074,108.899994,813.917707043534,252.915679989613,152.178244378536,219.603219987064,515.023594653665,923.591180415229,0.156428,1.03408499908333,1.03408499908333,29.821112,252.915679989613,0.0204821955412626,NA
"WSM",1982,118.1,32.9,24.3,21.9,66.8,130.399977,827.992608284944,230.6600915544,170.365964278782,153.539696201865,468.331128140849,914.227070927407,0.157403,1.20733249908333,1.20733249908333,32.9,230.6600915544,0.02171466127038,NA
"WSM",1983,136.2,42.3,21.9,41.6,87.6,154.400019,809.93807200897,251.544643509394,130.232333164438,247.381966193636,520.929332657752,918.167795205642,0.158384,1.54913083308333,1.54913083308333,42.3,251.544643509394,0.0229616854339838,NA
"WSM",1984,155.1,53.5,30.1,50,107.5,181.199967,796.034429950382,274.583120582498,154.485082795013,256.619738862148,551.732438553618,929.989764267396,0.159283,1.86230583283333,1.86230583283333,53.5,274.583120582498,0.0242100153118372,NA
"WSM",1985,172.5,54.3,34.5,59.4,129.5,191.200029,871.919370190521,274.465053920842,174.383874038104,300.243539648214,654.571353273464,966.440631107765,0.160031,2.24527333308333,2.24527333308333,54.3,274.465053920842,0.0254469569772482,NA
"WSM",1986,184.4,51.2,37.3,53.3,125.1,201.100031,934.964814110489,259.599774850635,189.122492225169,270.247421865993,634.295543629187,1019.63911660265,0.160592,2.23575999991667,2.23575999991667,51.2,259.599774850635,0.0266633499413729,NA
"WSM",1987,201.6,62.6,40.9,57.2,151.1,211.199975,977.993963987168,303.68264953173,198.412465908111,277.486382639216,733.010356936811,1024.5649838504,0.161015,2.12174833333333,2.12174833333333,62.6,303.68264953173,0.0278637334704399,NA
"WSM",1988,212.7,77.7,45.8,74.8,164.5,246.4,871.679566411631,318.4273733436,187.695929203821,306.54269660362,674.148042664378,1009.78770645898,0.161421,2.08043666666667,2.08043666666667,77.7,318.4273733436,0.0290669985115528,NA
"WSM",1989,207.135307,58.527258,70.613333,90.284082,178.159981,248.4,873.256792541665,246.743684349769,297.697063718145,380.626504514214,751.100407847629,1047.22362599124,0.161998,2.27019166666667,2.27019166666667,58.527258,246.743684349769,0.0303079504519701,NA
"WSM",1990,213.843953,59.254225,71.572542,72.543713,158.414433,258.8,827.051546791391,229.168502324567,276.81017273793,280.566222261336,612.67527095672,1000.9211731585,0.162866,2.30985166666667,2.30985166666667,59.254225,229.168502324567,0.0316134914755821,NA
"WSM",1991,268.666266,59.664521,72.51287,67.797008,200.340665,268.3,979.234872621652,217.465260865563,264.294926471641,247.106551490201,730.201705234598,977.89990621446,0.164076,2.39962233333333,2.39962233333333,59.664521,217.465260865563,0.0329999998211861,NA
"WSM",1992,308.333512,73.880993,89.522166,76.81834,257.855011,290.7,1035.14390189735,248.034859636247,300.545742233632,257.896184197057,865.676392030734,975.944295933556,0.16557,2.46630833333333,2.46630833333333,73.880993,248.034859636247,0.0329999998211861,NA
"WSM",1993,291.821754,67.648521,93.773362,77.886952,226.530589,304.6,973.337473836227,225.633763200865,312.770127761654,259.782857396174,755.566397027045,1015.95782516788,0.167207,2.56860341666667,2.56860341666667,67.648521,225.633763200865,0.034000001847744,NA
"WSM",1994,393.621019,125.828182,129.956879,119.76305,266.87939,502.28974,775.919594321466,248.036937101795,256.175569813674,236.081135623252,526.082038371941,990.131198488246,0.168788,2.53503716666667,2.53503716666667,125.828182,248.036937101795,0.034000001847744,NA
"WSM",1995,390.060009,94.801076,115.300283,154.191383,269.83492,484.51783,845.210133829774,205.421802503129,249.840961330237,334.112999163747,584.697747994839,1049.88814666518,0.170157,2.47340416666667,2.47340416666667,94.801076,205.421802503129,0.034000001847744,NA
"WSM",1996,424.750294,102.868654,129.6531,176.722581,291.1272,542.86743,883.141546803745,213.884683529328,269.574950033821,367.441896436898,605.312178370483,1128.73090051251,0.171283,2.46217291666667,2.46217291666667,102.868654,213.884683529328,0.034000001847744,NA
"WSM",1997,543.571586,54.251586,139.618548,184.037361,307.082342,614.39674,1012.57881094335,101.061217801901,260.084939979693,342.829421128961,572.040703989369,1144.51368772736,0.172198,2.55937166666667,2.55937166666667,54.251586,101.061217801901,0.034000001847744,NA
"WSM",1998,542.903368,92.612108,163.652012,224.290737,360.30097,663.157255,958.051673371938,163.430898155531,288.793721293113,395.801773520542,635.816551475202,1170.26151486592,0.172981,2.94768683333333,2.94768683333333,92.612108,163.430898155531,0.034000001847744,NA
"WSM",1999,613.479743,97.341343,167.654877,240.76627,427.682536,691.559698,1070.63734264027,169.878921003844,292.589240378491,420.182349053065,746.386329885212,1206.90152493565,0.173755,3.013152,3.013152,97.341343,169.878921003844,0.034000001847744,NA
"WSM",2000,646.654019,107.523235,182.257833,232.139068,409.43128,759.142874,1100.93592319355,183.059547317963,310.296062094235,395.219439806605,697.061474895303,1292.44949581453,0.17461,3.286361525,3.286361525,107.523235,183.059547317963,0.034000001847744,NA
"WSM",2001,751.863635,119.160809,198.041594,261.397742,497.9584,832.505381,1261.21657052936,199.886761205686,332.205639932097,438.482656112712,835.302249342445,1396.48938011486,0.175566,3.4780400715,3.4780400715,119.160809,199.886761205686,0.0421625003218651,NA
"WSM",2002,810.728034,116.488925,210.175319,276.499416,522.313962,891.577732,1310.13127779198,188.245352027464,339.641960921518,446.821274213908,844.055996272175,1440.7838686827,0.176582,3.3762581025,3.3762581025,116.488925,188.245352027464,0.034000001847744,NA
"WSM",2003,870.502331,117.221917,219.781823,280.934606,532.393402,956.047275,1386.0411059066,186.6444117255,349.943509811336,447.312888341565,847.693467790907,1522.2484479941,0.177662,2.97323765833333,2.97323765833333,117.221917,186.6444117255,0.034000001847744,NA
"WSM",2004,978.807013,120.167636,241.921823,315.724746,586.614925,1070.006293,1453.82471187303,178.485315760772,359.327140026093,468.946821782359,871.300739565239,1589.28324987701,0.178781,2.78072343066667,2.78072343066667,120.167636,178.485315760772,0.0350000001490116,NA
"WSM",2005,1078.006959,122.508488,263.272307,352.044065,638.839107,1176.992712,1529.21371880781,173.785205147273,373.466627729425,499.394377121892,906.229332175706,1669.6305966307,0.179929,2.71033673441667,2.71033673441667,122.508488,173.785205147273,0.0350000001490116,NA
"WSM",2006,1149.1989,122.624603,277.35018,378.082292,675.025506,1252.230468,1541.27306888486,164.460650098602,371.974218809616,507.073279031039,905.325121010974,1679.45609447198,0.181094,2.77929404469672,2.77929404469672,122.624603,164.460650098602,0.0359999984502792,NA
"WSM",2007,1551.761832,153.959023,369.450263,513.350677,904.621005,1683.90079,1643.27802661157,163.038859622168,391.238840003745,543.625877415107,957.97163538417,1783.20996826842,0.182286,2.61657247247996,2.61657247247996,153.959023,163.038859622168,0.0350000001490116,NA
"WSM",2008,1612.671529,150.427064,373.868717,534.664351,934.888906,1736.742755,1634.45676363169,152.459151021607,378.919229503526,541.887017318763,947.518120198631,1760.20404127696,0.183526,2.64417628032353,2.64417628032353,150.427064,152.459151021607,0.0350000001490116,NA
"WSM",2009,1468.677786,146.010673,335.253175,493.445214,856.138388,1587.24846,1562.5786399913,155.345958804169,356.687801257631,524.993949491339,910.876143642704,1688.73020590174,0.184826,2.73077850953731,2.73077850953731,146.010673,155.345958804169,0.0359999984502792,NA
"WSM",2010,1567.753071,151.913012,343.224418,519.93393,895.116249,1687.708183,1636.46610771467,158.571206178713,358.267598250549,542.722110027932,934.348291863868,1761.67873135182,0.186205,2.48465658452338,2.48465658452338,151.913012,158.571206178713,0.0359999984502792,NA
"WSM",2011,1698.921382,163.346571,363.985425,567.489613,969.427753,1824.315238,1698.921382,163.346571,363.985425,567.489613,969.427753,1824.315238,0.187665,2.3174720118126,2.3174720118126,163.346571,163.346571,0.0350000001490116,NA
"WSM",2012,1709.381308,165.999277,359.048742,576.144303,976.59626,1833.97737,1661.97698915889,161.395808705668,349.091653452459,560.166751291624,949.513431685795,1783.11777092285,0.189194,2.29231194992329,2.29231194992329,165.999277,161.395808705668,0.034000001847744,NA
"WSM",2013,1737.00955,167.376747,357.129666,589.804018,992.013912,1859.306069,1674.90922398966,161.392812970823,344.361821006538,568.717765595684,956.548138457194,1792.83348510551,0.190757,2.31090003482576,2.31090003482576,167.376747,161.392812970823,0.0350000001490116,NA
"WSM",2014,1798.343615,173.00241,362.151027,615.567181,1027.334196,1921.730037,1709.11562367981,164.418590195434,344.182264843412,585.024729254336,976.361197314418,1826.38001065858,0.19229,2.33176884618308,2.33176884618308,173.00241,164.418590195434,0.0350000001490116,NA
"WSM",2015,1858.747915,178.776409,374.070965,654.400581,1083.692865,1982.303006,1762.9024034507,169.557882789278,354.782161657258,620.656705384621,1027.81272322819,1880.0864310021,0.193759,2.5608736880983,2.5608736880983,178.776409,169.557882789278,0.0350000001490116,NA
"WSM",2016,1973.42064,189.935744,400.092435,680.130767,1134.99117,2108.588416,1873.84828037581,180.352206753194,379.905077569332,645.813590038072,1077.72322283314,2002.19593190327,0.195125,2.56494796882164,2.56494796882164,189.935744,180.352206753194,0.0359999984502792,NA
"WSM",2017,2025.974013,194.918271,408.820498,701.675118,1167.934798,2163.453102,1867.56076961767,179.677386711527,376.85435202093,646.810331714579,1076.61262988576,1994.29021017894,0.19644,2.52849209539985,2.52849209539985,194.918271,179.677386711527,0.0359999984502792,NA
"YEM",1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.19381,NA,NA,NA,NA,1.38285541534424,NA
"YEM",1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.300554,NA,NA,NA,NA,1.38171064853668,NA
"YEM",1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.407295,NA,NA,NA,NA,1.38031077384949,NA
"YEM",1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.523452,NA,NA,NA,NA,1.37808310985565,NA
"YEM",1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.661566,NA,NA,NA,NA,1.38013553619385,NA
"YEM",1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.830692,NA,NA,NA,NA,1.38791608810425,NA
"YEM",1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.034868,NA,NA,NA,NA,1.39288032054901,NA
"YEM",1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.271872,NA,NA,NA,NA,1.4046174287796,NA
"YEM",1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.536764,NA,NA,NA,NA,1.42071211338043,NA
"YEM",1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.821552,NA,NA,NA,NA,1.43910121917725,NA
"YEM",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.120497,NA,NA,NA,NA,1.45833444595337,NA
"YEM",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.434017,NA,NA,NA,NA,1.52869701385498,NA
"YEM",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.764621,NA,NA,NA,NA,1.60293030738831,NA
"YEM",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.111097,NA,NA,NA,NA,1.68070650100708,NA
"YEM",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.47217,NA,NA,NA,NA,1.76133263111115,NA
"YEM",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.847899,NA,NA,NA,NA,1.84431517124176,NA
"YEM",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.232733,NA,NA,NA,NA,1.92841553688049,NA
"YEM",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.628585,NA,NA,NA,NA,2.01382827758789,NA
"YEM",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.051504,NA,NA,NA,NA,2.10331726074219,NA
"YEM",1989,97593.925174,14232.892401,18591.433792,17601.212874,25304.243424,117907.00125,1667413.34435744,125858.549051507,296274.819243587,1604895.13249645,502317.305156402,2144021.87199393,11.523267,12.0100612,36.1440977562108,15551.655445,193695.861474409,2.20083022117615,NA
"YEM",1990,117200.767308,15694.58196,23878.760804,18060,25390,148154.680478,1901363.30726067,131781.217395881,361333.218776247,1563637.25468526,478587.914106104,2558109.83598472,12.057039,12.0100611997629,36.7066404159899,16392.507544,193866.738672053,2.30700278282166,NA
"YEM",1991,160110.607521,22901.610789,31096.916625,20760,53710,175071.217206,2198111.14814479,146810.382981961,389390.815870877,1416555.12394844,846106.006044826,2566067.92103279,12.661614,12.0100611997629,41.8489792500668,24464.77824,216558.895367086,2.42090892791748,NA
"YEM",1992,193078.463877,34122.036999,40152.813838,23100,65540,218934.493567,2133598.30647094,222356.961877743,427284.949490087,1406966.08889591,878484.502352095,2691785.5400967,13.325583,12.0100611997629,48.7774945842164,38794.547737,354701.633762015,2.57239770889282,NA
"YEM",1993,266337.99537,38264.169645,49110.453432,33160,101370,271699.613745,2421510.21596948,214398.73037042,448925.151690256,1764310.16948444,1166917.78605164,2801297.3293183,14.017239,12.0100611997629,56.8147792056782,42322.526369,335749.679671203,2.75204825401306,NA
"YEM",1994,304801.251851,51064.890121,62177.636939,43537,102651,349302.017564,2212505.75925881,226769.506467119,454694.608221363,1792610.57457905,910557.224375992,2861910.08685113,14.692686,12.0100611997629,70.0048941847583,59240.556464,376600.805841861,2.91324782371521,NA
"YEM",1995,536190.285609,89387.745926,79920.15548,111821,215921,588099.954017,2688405.01791994,300678.902749883,438164.359704765,3740730.24430696,1526997.42592949,3338539.91177072,15.320653,40.8391668162647,99.0787312879093,108001.898013,514405.841544319,3.08221626281738,NA
"YEM",1996,666838.702858,135516.654123,112485.537612,285587,351795,845503.90811,2791471.62233881,383908.831777221,513500.073913179,7759044.97745635,2080553.86912546,4023786.86436099,15.889449,94.156667,116.067258702828,160656.216559,657312.318345211,3.20263028144836,NA
"YEM",1997,759311.715413,172716.542318,148534.206308,320822,398686,1007983.086101,2805967.34919314,431891.681728493,598516.028256424,7693775.56981753,2081582.49405615,4234265.38672428,16.408954,129.280833333333,129.280833333333,191382.165327,740404.398401245,3.32110214233398,NA
"YEM",1998,816004.682136,200324.943037,151352.364377,228025,405152,985272.647673,3454347.16236486,434382.346686661,657480.22556325,5895545.56911331,2280241.00464455,4435283.81736753,16.89621,135.881666666667,135.881666666667,197776.245332,756788.361625217,3.44151663780212,NA
"YEM",1999,927875.97228,262994.344486,190018.356889,414527,442194,1353743.423659,3080931.29645274,359075.646324507,622879.040410587,8087215.45394098,1877922.08596509,4635377.69104624,17.378098,155.718333333333,155.718333333333,212955.703824,625587.740518866,3.56872844696045,NA
"YEM",2000,1059846,356652.994113,228111,645230,532841,1756998.994113,2897619.03204835,419309.503865881,588388.747133212,9173474.42306918,1649059.7852556,4988235.9970069,17.874725,161.718333333333,161.718333333333,275912.33,565148.02926331,3.58038115501404,NA
"YEM",2001,1229208,403564.762566,249457,596005,582290,1895944.762566,3189081.97647021,660485.131929713,623881.2262286,6297751.55237696,1707824.91406031,5284202.56726234,18.390135,168.671666666667,168.671666666667,300794.5,581594.364194076,3.61339831352234,NA
