"countrycode","year","v_c","v_i","v_g","v_x","v_m","v_gdp","q_c","q_i","q_g","q_x","q_m","q_gdp","pop","xr","xr2","v_gfcf","q_gfcf","emp","avh"
"PAK",1956,17957.4698115197,1133.76990345427,963.859865103581,1102.03355503686,1759.82636775718,18835.4512203628,1711787.56424489,177862.567594656,94545.0428403611,121657.128423271,365255.866048091,1668605.5298672,40.2937544884392,4.76389938198961,4.76389938198961,NA,NA,13.0786581039429,NA
"PAK",1957,18587.556471573,1476.04015227945,1038.57768040086,1012.67949949951,1583.04013679234,19959.7090975899,1689484.92141083,217921.704576304,96948.729060687,103224.223610457,334818.396504236,1689992.93716507,41.3062669222506,4.76289897762001,4.76289897762001,NA,NA,13.2489051818848,NA
"PAK",1958,17957.4698115197,1518.82390521316,986.275185808439,1012.67949949951,1309.82503050692,19666.1763615673,1661606.56837728,230740.604172167,94545.0455479929,115205.615203515,288633.884424321,1734772.15379597,42.3583814146226,4.7619000037619,4.7619000037619,NA,NA,13.4239358901978,NA
"PAK",1959,20792.8597817596,1861.09407891983,1173.06972405164,1191.38773261992,2161.61314597846,22200.7111346636,1856761.23928574,262787.930260944,96948.7249650029,136403.449500696,487008.77903825,1793233.55868125,43.4513705513102,4.76289897762001,4.76289897762001,NA,NA,13.6036949157715,NA
"PAK",1960,20162.7731217063,2973.47225614428,1793.22756713475,1280.74178815727,2346.43531883448,23393.9897740674,1683909.17746131,432637.510246094,134606.497907415,133638.514996782,493095.731966651,1826281.78907864,44.586486664714,4.7619000037619,4.7619000037619,NA,NA,13.7880983352661,NA
"PAK",1961,22589.0616061829,3410.38560503965,1879.31814318923,1218.75428552983,2733.19944554067,25698.796988842,1859412.65824165,494417.281398099,103339.909115087,122267.24742104,555150.586378819,1929594.52129451,45.7648706937869,4.7619000037619,4.7619000037619,NA,NA,14.0816860198975,NA
"PAK",1962,23128.6945288764,3923.60494726323,2027.04174528271,1374.72284052791,2937.02115755807,26893.7851524999,1865878.56734155,568732.057053287,141013.022314714,134681.747802159,540315.866744977,2052444.43562465,46.9878559843464,4.7619000037619,4.7619000037619,NA,NA,14.3852806091309,NA
"PAK",1963,23894.8908923953,4995.58107934173,2225.63705140838,1802.63656834314,3466.95760880332,28894.6041502036,1909754.30764399,724524.561711024,155079.500005919,180062.509171604,616996.42461758,2208027.30621512,48.2477530129182,4.7619000037619,4.7619000037619,NA,NA,14.6963329315186,NA
"PAK",1964,25677.1899602225,6409.70343956929,2721.63616572225,1913.61419401485,3796.05510479239,32476.9480530993,1998776.17153618,797406.754319833,180287.747564788,191225.129653754,651053.479045374,2359825.24827688,49.5431440447088,4.7619000037619,4.7619000037619,NA,NA,15.0142440795898,NA
"PAK",1965,29585.0660365216,7896.43956764143,3010.23525590487,1991.59847151389,4966.2900074484,36996.1521939506,2213536.9111888,970927.434979122,190872.435224884,191433.766470792,834292.845854689,2575247.69562182,50.8762704509155,4.7619000037619,4.7619000037619,NA,NA,15.3395233154297,NA
"PAK",1966,30815.3741757922,7258.91530080255,4485.51467283842,2157.56501080671,3814.94589761352,40938.8269575985,2253487.01727447,887659.016908846,276872.950099607,199675.335827364,686155.202775272,2772053.00481036,52.2489550334153,4.7619000037619,4.7619000037619,NA,NA,15.6725397109985,NA
"PAK",1967,37258.0145658117,8300.12288718419,3945.4919684967,2459.50413650811,4787.32460177458,46575.7119138009,2516049.31299033,887838.021644508,222905.025630417,234936.720387404,831367.700655186,2886924.41892241,53.6609581275171,4.7619000037619,4.7619000037619,NA,NA,16.0130424499512,NA
"PAK",1968,40731.9873251359,7570.29298325474,3950.38347849979,2861.423105157,4416.46851112829,50148.8837584229,2707602.19745232,781290.357919694,218796.486627574,267485.662890093,779132.986712178,3046189.74600372,55.1126949269816,4.7619000037619,4.7619000037619,NA,NA,16.360969543457,NA
"PAK",1969,44297.9585725529,7674.90603862406,4261.48351469666,2861.423105157,4340.90533984379,54179.3482226904,2961735.81122837,745475.94930219,235160.974508025,266964.045281876,770357.589385918,3279717.14163601,56.6059240980645,4.7619000037619,4.7619000037619,NA,NA,16.7166595458984,NA
"PAK",1970,50350.635222,9281.024124,4740.851495,3636.266888,4913.594638,62567.850661,3152249.19606232,933859.487111484,255285.780002774,377129.74849354,862708.54547081,3648472.13370107,58.14206,4.7619000037619,4.7619000037619,8540.685088,889312.66158283,17.2481021881104,2241.68159949725
"PAK",1971,53592.552094,9713.014506,5155.651543,3921.209441,5292.404747,66551.144539,3225799.04441331,913803.45596192,267263.199724678,385684.330612925,910137.621734043,3705039.82010765,59.734481,4.761899999,4.761899999,8803.090921,852265.839256364,17.3263721466064,2239.4163016993
"PAK",1972,56758.947818,9431.174627,6337.440359,3922.209239,4699.830404,71637.705999,3259976.36333809,858470.269625826,288084.375342712,331436.014066459,751135.241209046,3758947.78874853,61.381987,8.68138258259937,8.68138258259937,8513.194953,803440.104504808,18.6653079986572,2241.00104515659
"PAK",1973,69696.406845,10642.224586,7556.404652,9958.992157,9542.833132,88434.365286,3447949.63564645,865633.152070011,276315.893549017,424284.024415264,747165.358353717,4005268.69871905,63.099406,9.99424999991667,9.99424999991667,9555.320975,812749.278847851,19.2258377075195,2239.39137766435
"PAK",1974,97753.19949,14293.835589,8353.720783,11957.589217,15114.622763,115439.525432,3814543.8732762,916310.431434342,260160.306061973,383284.837930372,903869.487454396,4218344.15888355,64.905998,9.9,9.9,13262.74053,889122.651796858,19.5429420471191,2237.61754104665
"PAK",1975,125003.97553,22421.65462,11690.708906,12991.380794,22883.709874,145682.422148,4024454.98238926,973255.316092492,288014.73499846,325593.916556826,1031740.12113877,4354597.93637513,66.816877,9.9,9.9,20265.227616,893682.265807198,19.7869415283203,2234.98849652711
"PAK",1976,141738.088581,28023.991421,14031.785594,13878.202001,23716.893263,170815.172112,4005865.73074676,1166115.62950781,375895.410781769,346875.909703783,1127852.01321309,4555194.16017702,68.834326,9.9,9.9,28452.289605,1237172.3901462,20.3763675689697,2230.09957744367
"PAK",1977,162525.627555,33748.171662,16351.339637,13988.179828,26587.29952,196213.911766,4171323.69619845,1295584.5438739,391563.543504765,298156.792121575,1174236.44250626,4728272.89666078,70.958169,9.9,9.9,33014.402444,1321715.04505824,20.9839763641357,2225.81651436295
"PAK",1978,196669.424643,36873.025163,18701.221042,16625.648085,32412.623475,231049.389089,4606272.11588022,1287347.23426012,410991.997735651,336130.591489284,1313180.79762365,5106653.43015984,73.197258,9.9,9.9,36187.01392,1316965.49685787,21.6212463378906,2222.16225888227
"PAK",1979,222747.563238,41051.393669,19897.684389,21524.66039,42284.554103,255395.962629,5029212.1005784,1283765.84286434,427147.590729353,349588.33558617,1648527.67799346,5352053.83995335,75.561131,9.9,9.9,39492.077864,1281818.47066984,22.599157333374,2218.02553056739
"PAK",1980,266879.375288,50923.17387,23024.337583,29479.056695,54264.299509,306843.34778,5444878.3331068,1313491.80515384,446227.857957814,443062.261691948,1728760.13083128,5817689.95701629,78.054343,9.9,9.9,49202.343236,1312025.93949941,23.2909679412842,2220.18730229189
"PAK",1981,307762.404907,64253.338608,27662.467367,35699.802524,61771.898278,364518.560499,5650055.38971414,1357901.56769658,500126.152606752,506803.988944021,1618231.37404822,6220620.4178739,80.680459,9.9,9.9,59612.357495,1278398.67787581,24.0028762817383,2174.68885046955
"PAK",1982,362031.901099,76856.134926,32794.639662,33026.341523,68107.273639,424743.605417,5904759.58900552,1551883.85901922,543778.419064113,476472.667831404,1610573.75621377,6627292.40570482,83.431605,11.8474666658333,11.8474666658333,68211.771508,1402709.51266201,24.7453994750977,2178.4531109349
"PAK",1983,400868.994192,84259.04702,40703.233034,44386.05128,81546.581354,477454.114022,6143331.30770768,1649707.18605354,640775.562994483,593554.02983147,1789460.01626636,7076516.0515792,86.285935,13.1169749993333,13.1169749993333,77173.55548,1540874.21845041,24.7406158447266,2186.14052394875
"PAK",1984,462391.266715,94399.12894,49640.021809,47825.357878,91691.931352,550064.058198,6522009.9482031,1728595.42361562,720156.253064961,571639.453222941,1918884.11867629,7434956.0872379,89.213706,14.0463333330833,14.0463333330833,86483.964344,1619630.26859067,25.508020401001,2189.91282652073
"PAK",1985,529123.125265,106489.936657,55886.480083,49878.943852,106115.548799,618664.502615,7087885.20341927,1904396.59773157,768813.951543993,569581.426410574,2089982.31692534,7999426.59506717,92.19151,15.92839166625,15.92839166625,97371.30731,1785958.47588555,25.7979469299316,2206.77469189805
"PAK",1986,538990.306391,118821.969773,64237.265959,63255.247041,102880.251965,674188.212521,7012789.91647067,1986614.13705055,845912.944088527,756451.803316061,2038540.79100234,8439527.07847159,95.215378,16.6475083330833,16.6475083330833,109391.993563,1870609.86825028,25.8668403625488,2203.47590469444
"PAK",1987,570766.8588,134815.459826,75800.795605,79040.064647,108644.926532,750115.821204,7260133.23546316,2069741.81933118,957908.899481669,849730.856957786,2079146.93503882,8984074.16737119,98.285755,17.3988,17.3988,125005.140626,1955341.55306387,27.4647998809814,2188.14883624244
"PAK",1988,668108.124762,149739.435231,102481.047764,93582.132805,130442.912945,884958.180767,7999718.32219367,2043107.70172602,999650.96264184,810613.842997859,2008353.04672558,9669135.05655379,101.389603,18.0032916666667,18.0032916666667,139032.606726,1928759.14683981,27.7442054748535,2202.26060112166
"PAK",1989,746007.501277,179159.087885,126397.596771,108296.166292,155740.667292,1008592.285119,8064427.50377426,2196462.40858187,1203656.3394537,922273.373513035,2175492.24742955,10148701.747398,104.512881,20.5414916666667,20.5414916666667,166402.784658,2071398.86405853,27.7997035980225,2203.78831037383
"PAK",1990,838991.883615,199473.712496,126750.763793,126557.484608,172296.955823,1121537.010701,8427275.74473433,2309449.57285762,1165504.77497575,932648.803458245,2099358.95747889,10601190.3100301,107.647921,21.707375,21.707375,185028.600593,2177809.42448472,28.5116062164307,2205.63176345924
"PAK",1991,953160.634227,237357.1767,142416.313728,172777.166208,187596.509504,1332207.3966,8309981.70071678,2336187.9153713,1159685.74990871,1244761.70475814,1944070.83543338,11137777.019559,110.778648,23.8007666666667,23.8007666666667,221241.855096,2203319.94302453,27.4437484741211,2205.46339609085
"PAK",1992,1158822.567804,300170.547369,152191.507317,209172.828439,245988.944372,1579171.617087,9397617.87363468,2629918.21174215,1068436.93737994,1416800.11185226,2543683.02550328,11995974.939557,113.911126,25.0827916666667,25.0827916666667,281391.519773,2476942.81259094,28.144115447998,2191.65720503721
"PAK",1993,1321508.849434,341550.549106,170889.793453,217328.184229,297426.584723,1746413.617355,9599511.00775081,2730810.88421364,1258168.52089652,1435464.45250308,2921276.45167829,12206902.0687213,117.086685,28.1071833333333,28.1071833333333,320405.019379,2581156.0117945,28.6027679443359,2194.67627702867
"PAK",1994,1524126.594233,375548.56136,184998.864905,254135.763413,295596.166324,2045505.265599,9932361.34797713,2710445.09451676,1129670.25399789,1480116.76764544,2606090.13949185,12663125.4849739,120.362762,30.5665916666667,30.5665916666667,350549.201831,2557038.77227414,29.6125183105469,2191.87236296515
"PAK",1995,1855583.415715,425892.055829,214370.425867,311732.151342,360330.936319,2444906.474007,10633604.8577683,2813808.66241765,1191416.63876819,1434598.56586968,2709545.95775218,13291545.8632021,123.776839,31.6426833333333,31.6426833333333,397163.723733,2666879.15635212,29.809268951416,2208.6286384151
"PAK",1996,2121770.742674,495696.040081,262280.809739,358302.762191,451678.856391,2778050.043739,11396028.2915243,2972599.33201353,1272495.3698925,1463212.49285975,3077866.89223791,13935731.3931939,127.34929,36.0786833333333,36.0786833333333,460364.793382,2806410.52640736,31.0926151275635,2206.70667229236
"PAK",1997,2496609.657183,535537.614533,282546.335681,390441.282709,501469.020758,3181802.73865,11869011.3640109,2864216.05591428,1166212.33876565,1367577.35289809,2961361.55109183,14077095.3043724,131.057431,41.111525,41.111525,495895.792719,2698258.25875819,32.505916595459,2199.74774601322
"PAK",1998,2649693.768259,583673.158164,295069.579589,441317.025595,466613.519496,3508521.936709,12054317.5074173,2951089.267888,1245699.06340524,1289215.62723375,2794899.76257634,14436094.7241079,134.843233,45.0466666666667,45.0466666666667,503375.608511,2598252.37927755,33.5625343322754,2177.57755837348
"PAK",1999,3053800.559987,562888.390174,297813.716701,451053.062702,495673.524371,3850141.798581,12954958.9399775,2679857.36367796,1159438.00859991,1252468.80819533,2643935.2577281,14964475.6806409,138.624621,49.5006915833333,49.5006915833333,511512.688436,2481364.33785192,34.8743858337402,2179.19542516302
"PAK",2000,3216404.454912,620269.266416,343994.462636,514285.314379,561994.12671,4123718.091002,13002502.3283014,2817111.85181531,1246636.50177166,1453064.11161971,2584445.50555987,15601975.1146558,142.343578,53.6481865,53.6481865,565147.191146,2606479.00547398,36.3199996948242,2186.43676993238
"PAK",2001,3581171.506843,673359.783423,340739.585202,617154.377379,661459.857085,4537329.134882,13073400.7216777,2937757.34342002,1176439.08463719,1630094.53839238,2640274.10371143,15911263.9507253,145.978402,61.9271616666667,61.9271616666667,613450.012022,2722395.45711974,37.9112281799316,2178.35619214505
"PAK",2002,3713626.405021,694861.372231,404072.905018,677862.004703,681885.007066,4798994.345376,13256624.4949381,2930440.072165,1353234.78011431,1792452.54133844,2720623.50327786,16424316.4221004,149.5497,59.7237816666667,59.7237816666667,633033.519174,2712572.90519404,39.5999984741211,2169.92918269705
"PAK",2003,4015974.029029,768913.303328,445934.852152,815166.423541,786229.773268,5254890.045811,13311633.0053003,3116346.86322679,1450710.33989292,2301104.26530963,3025892.33405205,17220291.5619906,153.093373,57.7519966666667,57.7519966666667,685192.936266,2823867.82944746,40.7466621398926,2183.73080714452
"PAK",2004,4667005.684545,879991.670508,481066.51581,883713.13187,825405.060931,6079320.675857,14661280.9163318,2955268.43001821,1471421.67807356,2265947.29389839,2766412.89129574,18489074.9708678,156.664697,58.2578633333333,58.2578633333333,786063.629177,2650767.7655447,41.9790000915527,2176.87013671966
"PAK",2005,5577921.819862,1167153.821031,530375.464399,1019793.53806,1271613.337428,7005353.899983,16549435.0230482,3335848.3768341,1495921.53541143,2483262.53786178,3886597.03976458,19906801.8697837,160.304008,59.514475,59.514475,1055974.191096,3009768.51286322,44.459545135498,2164.00089496367
"PAK",2006,6379481,1588348,857461,1161269,1770399,8216160,16717709.9994628,3948901.70728992,2218809.41977438,2728982.093069,4612774.66406053,21136554.4686819,164.022627,60.271335,60.271335,1456889,3608746.73403238,46.9165306091309,2131.49663128643
"PAK",2007,7197806,1735885,912336,1221002,1827243,9239786,17439623.3598296,4051478.7459542,2194842.60929752,2770182.43033905,4425022.36547888,22158045.4678912,167.808105,60.7385158333333,60.7385158333333,1588048,3695209.5415968,47.6166458129883,2135.80435897964
"PAK",2008,8709574,2043074,1037150,1317202,2469228,10637772,18060379.5652842,4227337.80340892,2174519.19788993,2644081.39929699,4684413.13448163,22535042.8545339,171.648986,70.4080333333333,70.4080333333333,1872870,3864615.77373504,49.0409126281738,2128.70811781408
"PAK",2009,10455752,2316480,1388459,1636203,2597187,13199707,17973700.4678955,4044868.26883369,2449762.3430144,2555208.89830837,3939323.23242807,23173158.4920625,175.525609,81.7128916666667,81.7128916666667,2105285,3672985.93987882,50.7900009155273,2109.1352781699
"PAK",2010,11851316,2349663,1533713,2009463,2877159,14866996,18370509.4486379,3780582.93810405,2435626.03392459,2956572.65069094,4110564.62490178,23545479.7737966,179.424641,85.1938163257576,85.1938163257576,2111791,3403936.36314215,53.1195449829102,2127.92344414768
"PAK",2011,14831293,2580748,1779421,2552610,3467632,18276440,19212992.0767841,3527329.34381593,2436133.37831818,3026708.34236867,4105661.20563404,24192606.0011983,183.340174,86.3433833333333,86.3433833333333,2288325,3141644.81933366,53.8346214294434,2114.87423458301
"PAK",2012,16527831,3022202,2102628,2485097,4091258,20046500,20180040.5344891,3616958.38109531,2615082.09946198,2572676.67471706,3978567.59676196,25041045.9787325,187.280129,93.3951972222222,93.3951972222222,2701458,3217872.62886721,55.0167808532715,2101.50211226882
"PAK",2013,18091829,3348297,2463120,2972178,4489767,22385657,20611643.3662895,3717414.66149333,2878512.86589482,2922067.54675133,4050583.37729402,26141966.2671831,191.260806,101.628899206349,101.628899206349,2990126,3300998.88494148,56.00439453125,2088.75303393248
"PAK",2014,20391214,3683523,2708922,3081312,4696162,25168805,21763304.1006145,3819864.47304729,2921760.18043975,2878815.6560593,4060885.25993152,27364026.7061691,195.305013,101.100088423521,101.100088423521,3280822,3384246.85918903,56.5200004577637,2058.52392472931
"PAK",2015,21890279.327127,4310484.168007,3011195,2910171,4679107,27443022.495135,22393640.5614322,4375660.77437465,3159342.66802914,2696197.23007588,3995612.43321993,28658658.7370191,199.426964,102.769271604675,102.769271604675,3871395.808085,3918052.65917193,57.419994354248,2026.97769663354
"PAK",2016,23266453.989959,4560840.010041,3287930,2659178.16,4698768.6,29075633,24100453.6956129,4693883.32418806,3419313.76349258,2652969.05576342,4635783.87175715,30242547.3133393,203.631353,104.769117033301,104.769117033301,4095629.882041,4210703.3051963,58.8103561401367,1997.12581192399
"PAK",2017,26148647.264714,5155622.979692,3599000,2635926.8,5616894.1,31922302.944406,26148647.264714,5155622.979692,3599000,2635926.8,5616894.1,31922302.944406,207.906209,105.455162087938,105.455162087938,4644866.132581,4644866.132581,60.2505950927734,1966.90718046047
"PAK",2018,28561901.559892,5794841.155267,4054823,3043923.12,6836912.34,34618576.495159,27934832.0141937,5515072.1208614,3909577.88777017,2911007.83524073,6502254.22390949,33783451.1523537,212.228286,121.824068875756,121.824068875756,5240943.931345,4974320.57887021,61.7038307189941,1966.90718046047
"PAK",2019,31670576.572854,5956896.083636,4871495,3733087.925134,7673286.311134,38558769.270489,29090787.3683926,5089411.49618393,4299114.60665344,3294190.11308685,6880763.1817694,34910804.660443,216.565318,150.036253839864,150.036253839864,5339955.775308,4532858.05683092,63.0850524902344,1966.90718046047
"PAN",1950,256.501052833992,39.1447504672571,20.9587479964719,199.191903798588,197.868326192454,294.457973236593,1268.59404715302,318.954954895605,275.987076728541,914.291997702737,1178.56520800328,1569.32641486831,0.885650699346966,1,1,NA,NA,NA,NA
"PAN",1951,277.734142716196,34.25165665885,21.4461607838162,198.322066969802,207.761745933021,302.369803739839,1272.1277195787,253.767084420431,301.810416342004,856.003863929934,1073.45596725348,1555.4010788388,0.908531691371159,1,1,NA,NA,NA,NA
"PAN",1952,289.792438945643,35.339010838496,30.512037884687,203.975981470773,230.921340974254,316.473500072028,1409.23477194631,262.303577075859,375.24553463163,855.171154836124,1249.01077430126,1638.95310030557,0.932863443181133,1,1,NA,NA,NA,NA
"PAN",1953,287.302145811108,51.2143802021572,24.8580502952262,220.937741564442,226.874027440246,335.393111489377,1396.5134773417,383.366748944285,322.791875995786,909.295906725943,1218.81981598653,1738.85233636289,0.954801748909429,1,1,NA,NA,NA,NA
"PAN",1954,317.316839903379,39.4709558915655,26.4177715865943,223.112325341028,226.874027440246,352.24877929467,1586.62578679155,315.850745853563,335.703533225992,875.155692202465,1279.20170535656,1801.21372297444,0.97750411672647,1,1,NA,NA,NA,NA
"PAN",1955,323.083845056756,46.4300201525439,34.4113420427734,247.467673593239,240.140202740912,380.112193021294,1687.68928550636,363.18958378901,306.652266925,946.766916049384,1370.89271848996,1905.35108348336,1.00289673071509,1,1,NA,NA,NA,NA
"PAN",1956,342.61304068927,58.7171215529586,38.8955381988751,242.031214151775,268.021652135339,398.343811570368,1768.96417884273,443.898381671628,319.563946348841,945.10156187544,1448.04742646105,2004.64473963124,1.02859294670878,1,1,NA,NA,NA,NA
"PAN",1957,400.021019259813,60.6743582467361,37.8232315541834,250.51209419861,297.477047262589,438.820299575225,2079.22202647127,453.210954327983,299.389455647754,965.918748191138,1565.45665818539,2214.13042990062,1.05534198087708,1,1,NA,NA,NA,NA
"PAN",1958,387.700590068752,69.4819254426981,42.209946640282,231.375750328355,287.358780582293,437.558985148848,2067.20731233681,511.414408103587,317.142990529798,915.957446681904,1555.39304236173,2231.68867185974,1.07691008497869,1,1,NA,NA,NA,NA
"PAN",1959,402.249199432196,78.2894926386602,43.8671508609854,250.947004317624,304.897116356695,462.899805015488,2115.9722862956,577.37834471589,321.984852198652,966.751488003692,1538.62042603045,2374.57469415032,1.10658559878989,1,1,NA,NA,NA,NA
"PAN",1960,423.220156352785,73.7226084024884,45.7193209403595,276.824554577142,335.251916397583,476.774193720099,2282.05551103012,526.159284662334,378.473453436701,1060.01254990852,1667.21147142591,2517.46105741126,1.13880029710873,1,1,NA,NA,NA,NA
"PAN",1961,449.958118426751,96.1221028440259,48.5463165944221,318.141646332265,368.979471998569,531.698391987668,2448.84554962064,668.175777409894,401.875874689618,1218.22335549639,1876.31175686699,2790.51905260375,1.1721076787398,1,1,NA,NA,NA,NA
"PAN",1962,472.895102558646,107.539321730309,54.492754831221,390.337821078598,427.89026225307,578.825431062166,2571.81785937485,752.764853887877,459.171429372802,1464.69931112891,2178.221420106,3020.58983859388,1.20639240686062,1,1,NA,NA,NA,NA
"PAN",1963,533.841946109109,119.391483947622,65.4108020114658,428.393037168843,498.493264920691,641.546823515578,2860.8735561131,845.890438013477,493.064593581732,1627.90620375722,2559.52185989691,3278.511495485,1.24167258048023,1,1,NA,NA,NA,NA
"PAN",1964,587.317910255967,111.127593841483,63.6561130020948,458.402299922025,507.26241565317,688.903170217654,3053.81266483426,771.389922856866,514.853048884069,1632.06962978032,2524.85818557911,3423.81973235575,1.27810564914814,1,1,NA,NA,NA,NA
"PAN",1965,635.551135172678,125.915609025498,70.5773730949179,522.33504968103,569.77082556222,756.669750391034,3325.20010089546,875.380164484374,540.676388098839,1860.22629313725,2867.02245460992,3737.44242478862,1.31579606662256,1,1,NA,NA,NA,NA
"PAN",1966,646.036613632973,170.932073722014,84.5173817878959,583.223395425422,643.072060125474,824.436330564415,3365.48419187305,1165.62150998889,601.199850379091,2040.91967619861,3152.15912147365,4020.79310119211,1.35468929928792,1,1,NA,NA,NA,NA
"PAN",1967,702.789289798674,183.110437215708,100.01710991291,656.071951941033,692.988869862489,918.117087155308,3634.75124704434,1230.03336335824,664.144273201988,2243.2631603497,3394.8053008185,4364.68858812839,1.39469674480573,1,1,NA,NA,NA,NA
"PAN",1968,723.235940797107,208.66326043739,106.938370005733,717.612646273188,724.018193567842,987.718338305939,3722.38706770176,1393.00300666575,715.790983722046,2412.2988580931,3504.38700652034,4669.22969994059,1.43565196326903,1,1,NA,NA,NA,NA
"PAN",1969,805.940120153541,242.153772488829,115.224387390586,789.156439250243,839.36640627566,1084.03636006699,4203.67492831874,1594.77514001698,708.528196974277,2577.17110940357,4039.9966581298,5063.3773425347,1.47736521081806,1,1,NA,NA,0.420300036668777,NA
"PAN",1970,806.988652,309.13478,148.465938,840.259158,949.767952,1165.333385,4351.38312994302,2206.29947219547,1229.03013536078,3217.50848894131,4723.2071824167,6153.18738436344,1.519285,1,1,241.414169,1502.2067250902,0.434300005435944,NA
"PAN",1971,867.018017,380.465211,175.663572,923.980632,1056.347026,1314.855646,4636.19826289381,2707.62540843356,1396.88176647541,3357.400023863,5225.27142198149,6744.10615938089,1.563093,0.999999999,0.999999999,282.341198,1726.47642324384,0.441300004720688,NA
"PAN",1972,911.581301,437.660038,220.797997,997.264105,1176.192272,1444.770309,4649.62638959199,3099.52875979846,1629.29194807702,3389.87481619918,5602.09955040074,7055.30758101795,1.607796,1,1,343.086497,2140.02790527215,0.455399960279465,NA
"PAN",1973,1001.494281,528.127902,243.803881,1144.265966,1315.149799,1652.542039,4774.01241290348,3217.48783934153,1660.76430156949,3558.07797725949,5533.89009021805,7436.74131554512,1.653212,1,1,400.789922,2144.04300369529,0.464100003242493,NA
"PAN",1974,1239.907852,604.677633,291.7653,1658.772479,2062.102719,1888.635854,5275.79584199701,3054.51824272582,1712.41099722728,3832.03275783435,6199.20875235356,7617.16527002897,1.699054,0.9999999995,0.9999999995,428.627676,1918.62587649317,0.487399965524673,NA
"PAN",1975,1363.898637,616.964735,344.405882,1919.939987,2247.154572,2115.327195,5003.7019834702,2946.64783361644,1890.75330321335,4034.37589319403,5907.36303386483,7738.85996240596,1.745138,0.999999999,0.999999999,493.613163,2070.62469214881,0.461199998855591,NA
"PAN",1976,1408.199784,672.854737,376.380161,1859.704017,2192.740783,2246.617831,5017.13037379294,2918.71006806338,1944.82104749668,3936.11864086116,5597.62652977865,7865.39935609772,1.79138,0.999999999,0.999999999,560.995277,2111.92250756048,0.471599996089935,NA
"PAN",1977,1608.734564,533.782144,401.725627,2052.589595,2241.533313,2382.036381,5346.46999754444,2029.36100191384,2020.67724806942,4384.10496809383,5381.81686779251,7953.1896408761,1.8378,0.999999999,0.999999999,411.021679,1402.97726072437,0.470499992370605,NA
"PAN",1978,1853.701559,708.628688,470.743278,2205.68029,2473.803742,2824.181961,5941.54285580985,2534.56736392455,2110.25187197429,4718.84580576512,6184.67238391742,8733.00920080717,1.884424,0.999999999,0.999999999,558.875183,1739.09545418269,0.499300003051758,NA
"PAN",1979,2193.562136,854.334142,552.921076,2530.998018,3083.373088,3232.50157,6241.90599234886,2732.45895434917,2171.58232077334,4752.98595157075,6352.40032423174,9124.73546455396,1.931304,0.999999999,0.999999999,609.480902,1720.16717881024,0.52700001001358,NA
"PAN",1980,2589.126819,1073.109793,663.368815,3536.308083,3769.391559,4119.43001,6470.1824595283,3194.20643209094,2298.27835799036,6560.75265416092,7418.02956846442,10513.0319752011,1.978487,0.999999999,0.999999999,798.630148,2095.28864613963,0.538357496261597,NA
"PAN",1981,2883.989366,1225.509419,726.579772,3875.512937,4108.936729,4639.007181,6595.50885826053,3517.75624612916,2558.81170578475,6760.08517279392,7444.73742398068,11451.1122111682,2.025971,0.999999999,0.999999999,1006.793939,2598.19317372738,0.549724221229553,NA
"PAN",1982,2753.82825,1284.926236,901.770075,3783.580829,3914.033502,4911.753239,6039.33859689786,3483.79868945389,2924.9061883557,7213.71769039403,7400.22341500716,11892.2981018705,2.073757,0.999999999,0.999999999,1108.504118,2689.83184289937,0.561100006103516,NA
"PAN",1983,3431.427971,876.723687,902.759292,3150.316352,3193.382915,5160.443721,7693.36759985759,2181.4489959621,2791.43089801091,4957.0958920324,5433.26902469678,11711.0960840061,2.12186,0.999999999,0.999999999,862.027972,1942.11528026635,0.597299993038177,NA
"PAN",1984,4001.470165,758.591433,999.109012,3180.789383,3402.412531,5455.502195,8128.66779140955,2095.33208575244,2956.02905613951,4971.96259820028,5615.00377711004,11963.2021402698,2.170325,0.999999999583333,0.999999999583333,704.30878,1739.1383201751,0.613900005817413,NA
"PAN",1985,4189.791077,823.819675,1045.40436,3515.68492,3684.019032,5817.497921,8258.72873151226,2009.75835577782,3067.0446816298,6709.81250476021,7012.94842733785,12570.6760787593,2.219201,1,1,760.865113,1663.21564199262,0.626999974250793,NA
"PAN",1986,4142.552116,969.405906,1139.874569,3896.033497,3982.10632,6146.489863,8220.01715444996,2585.13932521093,3270.14518416742,7055.07379377668,7474.15629227918,13131.7234188279,2.2685,1,1,871.7885,2073.37508866998,0.643800020217896,NA
"PAN",1987,3988.517546,1038.541831,1228.508398,4064.609897,4019.264866,6338.585829,8275.71771839871,2649.25184615687,3487.68443936874,6211.18745034461,6581.73963779712,13528.7338930079,2.318264,1,1,991.560218,2283.21376876787,0.678300023078918,NA
"PAN",1988,3403.109992,367.021585,1008.407651,3761.213419,2924.469691,5664.681106,7029.97366009555,1012.7574783017,2841.16342016273,6988.56437778917,5872.80027948448,12157.0645373115,2.368551,1,1,390.786014,980.797004047774,0.654399931430817,NA
"PAN",1989,4087.059035,301.392554,933.523935,3956.774355,3513.069248,5679.788471,8673.69847160421,735.933488113996,2640.9505403357,7841.44776677475,7410.2874076587,12346.9884492035,2.419426,1,1,290.261694,635.714038752857,0.686299979686737,NA
