"COU","Country","FREQ","Frequency","SOURCE","Source","SERIES","Series","MEAS","Measure","_TIME_","Year","Value","Flag Codes","Flags"
"USA","United States","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1961","1961",29.5183776932826,,
"USA","United States","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1962","1962",29.3427686864219,,
"USA","United States","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1963","1963",28.5137443702438,,
"USA","United States","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1964","1964",28.3061046120748,,
"USA","United States","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1965","1965",28.1660099645055,,
"USA","United States","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1966","1966",28.19513421764,,
"USA","United States","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1967","1967",27.7656840513983,,
"USA","United States","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1968","1968",27.8997050147493,,
"USA","United States","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1969","1969",27.3085916765891,,
"USA","United States","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1970","1970",27.4343548729563,,
"USA","United States","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1971","1971",26.9491905844065,,
"USA","United States","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1972","1972",26.2599648696122,,
"USA","United States","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1973","1973",25.8318476973727,,
"USA","United States","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1974","1974",25.7443283201631,,
"USA","United States","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1975","1975",25.2882011605416,,
"USA","United States","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1976","1976",24.3843068095729,,
"USA","United States","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1977","1977",23.5921946311137,,
"USA","United States","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1978","1978",23.9435812166734,,
"USA","United States","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1979","1979",22.3645913485665,,
"USA","United States","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1980","1980",22.0600333518621,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1960","1960",19.649231724352,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1961","1961",20.2498658695486,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1962","1962",19.1109108658106,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1963","1963",20.1263341319974,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1964","1964",19.7341585202898,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1965","1965",19.4747753973739,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1966","1966",18.8939465996331,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1967","1967",19.0639269406393,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1968","1968",20.4198600466511,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1969","1969",22.1928239545689,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1970","1970",21.6924910607867,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1971","1971",21.5595480644564,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1972","1972",21.588977907259,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1973","1973",22.1116835435542,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1974","1974",21.747493588249,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1975","1975",22.1506383975635,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1976","1976",21.2974720073877,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1977","1977",21.2758699113032,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1978","1978",20.5199052667193,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1979","1979",19.0364145658263,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1980","1980",18.2800490141473,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1981","1981",17.7692178864512,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1982","1982",17.0051043053706,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1983","1983",15.9634551495017,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1984","1984",14.9264542010252,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1985","1985",13.6069956555642,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1986","1986",12.4723939929329,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1987","1987",11.9328468755143,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1988","1988",11.2296280253398,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1989","1989",10.6536502546689,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1990","1990",9.82687620682578,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1991","1991",9.59769536270112,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1992","1992",9.60883616686685,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1993","1993",9.3406453436883,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1994","1994",8.93354780465507,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1995","1995",8.7120718971075,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1996","1996",8.28541101522055,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1997","1997",8.33132157696643,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1998","1998",8.18211307289879,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1999","1999",8.05886249174353,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2000","2000",7.97093894018238,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2001","2001",7.90563664013069,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2002","2002",8.05598442697716,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2003","2003",8.35578344609802,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2004","2004",8.0603593273554,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2005","2005",7.9918787562998,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2006","2006",7.97681299871906,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2007","2007",7.88011476355704,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2008","2008",7.79447632479572,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2009","2009",7.92633581942652,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2010","2010",8.00627150614963,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2011","2011",8.06885458240858,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2012","2012",8.12744505769472,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2013","2013",8.06732097396079,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2014","2014",7.96061307282926,,
"FRA","France","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2015","2015",7.91670030620238,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1960","1960",56.9190600522193,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1961","1961",57.5395140260079,"E","Estimated value"
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1962","1962",57.6176676227704,"E","Estimated value"
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1963","1963",57.4611828392254,"E","Estimated value"
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1964","1964",58.1922181592907,"E","Estimated value"
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1965","1965",58.198464264619,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1966","1966",56.8083658858567,"E","Estimated value"
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1967","1967",57.3618233618234,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1968","1968",58.6360226168542,"E","Estimated value"
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1969","1969",59.2264885920979,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1970","1970",60.3017419706042,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1971","1971",62.2259517426274,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1972","1972",61.4958918356734,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1973","1973",62.2068930041152,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1974","1974",65.1541536863967,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1975","1975",68.8694049499737,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1976","1976",72.9987493486191,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1977","1977",74.0584057230455,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1978","1978",77.843178334185,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1979","1979",77.1039339485187,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1980","1980",77.9608534101665,"E","Estimated value"
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1981","1981",79.8557093425606,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1982","1982",79.7851750428678,"E","Estimated value"
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1983","1983",80.1248721570155,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1984","1984",78.5758193871401,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1985","1985",77.5476554078333,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1986","1986",76.9081388390185,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1987","1987",75.2237870330614,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1988","1988",73.0933327752898,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1989","1989",74.8743106322945,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1990","1990",74.6039692320768,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1991","1991",75.0142139756575,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1992","1992",74.8901210962396,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1993","1993",76.7186886104684,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1994","1994",76.5086599020294,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1995","1995",75.8598087141339,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1996","1996",76.3705790823836,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1997","1997",75.1839270235688,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1998","1998",75.2345913769584,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1999","1999",74.0125924343678,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2000","2000",73.6113633153764,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2001","2001",72.9681641351441,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2002","2002",72.4141420274017,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2003","2003",72.0077221990879,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2004","2004",71.4685372044262,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2005","2005",70.8575607420706,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2006","2006",68.4338629524715,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2007","2007",67.8022191080056,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2008","2008",66.2446054895928,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2009","2009",68.4169259712724,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2010","2010",69.1941632785819,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2011","2011",70.0658370907166,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2012","2012",69.7540290810114,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2013","2013",69.34497388033,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2014","2014",69.2593401261524,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2015","2015",68.5909823186619,,
"DNK","Denmark","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2016","2016",67.1955776715008,,
"POL","Poland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1960","1960",80.6892778993436,,
"POL","Poland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1966","1966",94.5179584120983,,
"POL","Poland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1970","1970",89.9914293876774,,
"POL","Poland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1975","1975",90.0355297157623,,
"POL","Poland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1978","1978",88.9374317366204,,
"POL","Poland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1981","1981",65.6877897990726,,
"POL","Poland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1984","1984",32.0281848026263,,
"POL","Poland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1985","1985",38.1012859183997,,
"POL","Poland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1989","1989",35.3440150801131,,
"POL","Poland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1990","1990",36.6902834008097,,
"POL","Poland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1991","1991",33.5664335664336,,
"POL","Poland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1992","1992",29.7394259818731,,
"POL","Poland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1993","1993",28.7734698853938,,
"POL","Poland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1994","1994",27.1645182002272,,
"POL","Poland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1995","1995",20.196677165733,,
"POL","Poland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1996","1996",20.3786640127011,,
"POL","Poland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1997","1997",20.4513075049405,,
"POL","Poland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1998","1998",20.4204193469398,,
"POL","Poland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1999","1999",20.5119067921416,,
"POL","Poland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2000","2000",17.5548470356031,,
"POL","Poland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2001","2001",15.5090338899299,,
"POL","Poland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2002","2002",14.1421283903227,,
"POL","Poland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2003","2003",18.7899665619412,,
"POL","Poland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2004","2004",19.0176210144712,,
"POL","Poland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2005","2005",18.142529622454,,
"POL","Poland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2006","2006",16.3349314341253,,
"POL","Poland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2007","2007",15.6153476559819,,
"POL","Poland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2008","2008",15.1204251469105,,
"POL","Poland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2009","2009",14.6134378316597,,
"POL","Poland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2010","2010",14.5982520060943,,
"POL","Poland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2011","2011",13.6333504271366,,
"POL","Poland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2012","2012",12.7402235330129,,
"POL","Poland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2013","2013",12.9252976528324,,
"POL","Poland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2014","2014",12.375937496238,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1960","1960",64.55451654536,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1961","1961",64.9667018560007,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1962","1962",65.8943777136696,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1963","1963",66.0667967479675,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1964","1964",66.7252651880424,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1965","1965",66.2861645130791,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1966","1966",65.9485026242668,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1967","1967",67.4858611024603,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1968","1968",67.9214109673444,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1969","1969",68.5219033232628,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1970","1970",67.7316632682785,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1971","1971",70.0462070954716,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1972","1972",71.3553106212425,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1973","1973",72.4544447600114,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1974","1974",73.5356885563868,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1975","1975",74.4733512786003,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1976","1976",73.8813965884862,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1977","1977",76.0305039787798,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1978","1978",77.0255352894528,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1979","1979",77.3099141295863,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1980","1980",78.0163286264441,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1981","1981",78.3494601542417,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1982","1982",78.9475367552231,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1983","1983",79.6380878951426,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1984","1984",80.773874332231,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1985","1985",81.2823883592574,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1986","1986",82.5054900977689,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1987","1987",85.1914599846587,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1988","1988",84.2696275792652,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1989","1989",83.3543829153216,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1990","1990",81.5344378988709,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1991","1991",82.7876064096144,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1992","1992",85.0014229249012,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1993","1993",87.1002545248869,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1994","1994",87.4271841879118,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1995","1995",86.6213276836158,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1996","1996",85.0558231793709,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1997","1997",81.9794512717919,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1998","1998",82.3292299044407,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1999","1999",81.5783278327833,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2000","2000",80.1125703564728,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2001","2001",77.2836460429786,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2002","2002",76.9489682313647,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2003","2003",76.429001106073,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2004","2004",76.9421369048395,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2005","2005",75.5570490616761,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2006","2006",73.1667235516452,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2007","2007",71.0441069603025,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2008","2008",68.7748716546675,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2009","2009",69.6812084712441,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2010","2010",69.2608452802085,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2011","2011",67.7630705744658,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2012","2012",67.3808396228112,,
"SWE","Sweden","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2015","2015",66.8110399483942,,
"EST","Estonia","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1992","1992",93.9156035328754,,
"EST","Estonia","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1993","1993",62.0506408252579,,
"EST","Estonia","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1994","1994",40.8229915088178,,
"EST","Estonia","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1995","1995",32.3514387876724,,
"EST","Estonia","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1996","1996",28.7942516649141,,
"EST","Estonia","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1998","1998",17.1358695652174,,
"EST","Estonia","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2000","2000",14.4847151350592,,
