"Country","Year","total","child","young","old","young_1564","dep","young_prop","young_prop_mean5059","young.40y_before","n","p"
"Australia",1910,4525.1,NA,2356.97596223655,NA,NA,NA,NA,0.520867154811286,NA,NA,NA
"Australia",1911,4568.7,NA,2379.68577018632,NA,NA,NA,NA,0.520867154811286,NA,NA,NA
"Australia",1912,4733,NA,2465.26424372181,NA,NA,NA,NA,0.520867154811286,NA,NA,NA
"Australia",1913,4872,NA,2537.66477824058,NA,NA,NA,NA,0.520867154811286,NA,NA,NA
"Australia",1914,4921.8,NA,2563.60396255019,NA,NA,NA,NA,0.520867154811286,NA,NA,NA
"Australia",1915,4951.1,NA,2578.86537018616,NA,NA,NA,NA,0.520867154811286,NA,NA,NA
"Australia",1916,4903,NA,2553.81166003973,NA,NA,NA,NA,0.520867154811286,NA,NA,NA
"Australia",1917,4895.9,NA,2550.11350324057,NA,NA,NA,NA,0.520867154811286,NA,NA,NA
"Australia",1918,4980.6,NA,2594.23095125309,NA,NA,NA,NA,0.520867154811286,NA,NA,NA
"Australia",1919,5140.5,NA,2677.51760930741,NA,NA,NA,NA,0.520867154811286,NA,NA,NA
"Australia",1920,5411,NA,2818.41217468387,NA,NA,NA,NA,0.520867154811286,NA,NA,NA
"Australia",1921,5435.7,NA,2831.2775934077,NA,NA,NA,NA,0.520867154811286,NA,NA,NA
"Australia",1922,5570,NA,2901.23005229886,NA,NA,NA,NA,0.520867154811286,NA,NA,NA
"Australia",1923,5706,NA,2972.0679853532,NA,NA,NA,NA,0.520867154811286,NA,NA,NA
"Australia",1924,5811,NA,3026.75903660838,NA,NA,NA,NA,0.520867154811286,NA,NA,NA
"Australia",1925,5492,NA,2860.60241422358,NA,NA,NA,NA,0.520867154811286,NA,NA,NA
"Australia",1926,6043.9,NA,3148.06899696393,NA,NA,NA,NA,0.520867154811286,NA,NA,NA
